template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_02,SEG_09,trial,engagement,empowerment,evening,2176,50,15,0.0231,0.3172,0.0173,BAD
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_03,SEG_09,trial,engagement,empowerment,evening,1127,184,106,0.1640,0.5781,0.0027,GOOD
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_04,SEG_09,trial,engagement,empowerment,evening,1736,32,5,0.0189,0.1642,0.0284,BAD
TPL_SEG_09_ACTIVATION___VALUE_DISCOVERY_05,SEG_09,trial,engagement,empowerment,evening,3349,868,424,0.2593,0.4891,0.0098,GOOD
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_01,SEG_09,trial,engagement,empowerment,evening,853,43,12,0.0513,0.2847,0.0080,NEUTRAL
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_02,SEG_09,trial,engagement,empowerment,evening,1759,128,67,0.0728,0.5250,0.0184,NEUTRAL
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_03,SEG_09,trial,engagement,empowerment,evening,2125,439,285,0.2068,0.6494,0.0064,GOOD
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_04,SEG_09,trial,engagement,empowerment,evening,4737,1006,212,0.2125,0.2115,0.0160,NEUTRAL
TPL_SEG_09_HABIT_FORMATION___EARLY_ENGAGEMENT_05,SEG_09,trial,engagement,empowerment,evening,2013,158,40,0.0789,0.2563,0.0170,NEUTRAL
TPL_SEG_09_THE_CONVERSION_PUSH_01,SEG_09,trial,engagement,empowerment,evening,2756,634,350,0.2303,0.5528,0.0139,GOOD
TPL_SEG_09_THE_CONVERSION_PUSH_02,SEG_09,trial,engagement,empowerment,evening,4325,868,317,0.2007,0.3654,0.0201,NEUTRAL
TPL_SEG_09_THE_CONVERSION_PUSH_03,SEG_09,trial,engagement,empowerment,evening,4566,948,252,0.2076,0.2664,0.0099,NEUTRAL
TPL_SEG_09_THE_CONVERSION_PUSH_04,SEG_09,trial,engagement,empowerment,evening,3762,1021,575,0.2716,0.5632,0.0055,GOOD
TPL_SEG_09_THE_CONVERSION_PUSH_05,SEG_09,trial,engagement,empowerment,evening,4135,1186,778,0.2870,0.6565,0.0117,GOOD
TPL_SEG_10_THE_WIN_BACK_01,SEG_10,churned,engagement,empowerment,evening,4857,1550,705,0.3193,0.4554,0.0023,GOOD
TPL_SEG_10_THE_WIN_BACK_02,SEG_10,churned,engagement,empowerment,evening,923,143,77,0.1552,0.5444,0.0042,GOOD
TPL_SEG_10_THE_WIN_BACK_03,SEG_10,churned,engagement,empowerment,evening,1353,234,142,0.1731,0.6088,0.0055,GOOD
TPL_SEG_10_THE_WIN_BACK_04,SEG_10,churned,engagement,empowerment,evening,2109,171,75,0.0812,0.4417,0.0132,NEUTRAL
TPL_SEG_10_THE_WIN_BACK_05,SEG_10,churned,engagement,empowerment,evening,1675,30,4,0.0183,0.1344,0.0331,BAD
TPL_SEG_11_THE_WIN_BACK_01,SEG_11,churned,engagement,empowerment,evening,2034,161,72,0.0794,0.4472,0.0197,NEUTRAL
TPL_SEG_11_THE_WIN_BACK_02,SEG_11,churned,engagement,empowerment,evening,3324,833,403,0.2508,0.4849,0.0060,GOOD
TPL_SEG_11_THE_WIN_BACK_03,SEG_11,churned,engagement,empowerment,evening,1497,24,5,0.0166,0.2378,0.0224,BAD
TPL_SEG_11_THE_WIN_BACK_04,SEG_11,churned,engagement,empowerment,evening,3845,1044,561,0.2716,0.5375,0.0092,GOOD
TPL_SEG_11_THE_WIN_BACK_05,SEG_11,churned,engagement,empowerment,evening,2172,179,61,0.0827,0.3427,0.0087,NEUTRAL
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_01,SEG_12,inactive,engagement,empowerment,evening,3503,620,239,0.1773,0.3859,0.0109,NEUTRAL
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_02,SEG_12,inactive,engagement,empowerment,evening,4891,1060,399,0.2169,0.3773,0.0170,NEUTRAL
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_03,SEG_12,inactive,engagement,empowerment,evening,912,141,56,0.1548,0.4032,0.0117,GOOD
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_04,SEG_12,inactive,engagement,empowerment,evening,4219,221,21,0.0526,0.0993,0.0153,BAD
TPL_SEG_12_THE_LOW_FRICTION_RE_ENGAGEMENT_05,SEG_12,inactive,engagement,empowerment,evening,3531,941,463,0.2665,0.4927,0.0033,GOOD
TPL_SEG_13_THE_LOW_FRICTION_RE_ENGAGEMENT_01,SEG_13,inactive,engagement,empowerment,evening,1303,19,4,0.0148,0.2440,0.0323,BAD
TPL_SEG_13_THE_LOW_FRICTION_RE_ENGAGEMENT_02,SEG_13,inactive,engagement,empowerment,evening,4927,292,44,0.0593,0.1511,0.0244,BAD
TPL_SEG_13_THE_LOW_FRICTION_RE_ENGAGEMENT_03,SEG_13,inactive,engagement,empowerment,evening,2850,676,362,0.2375,0.5364,0.0067,GOOD
TPL_SEG_13_THE_LOW_FRICTION_RE_ENGAGEMENT_04,SEG_13,inactive,engagement,empowerment,evening,3904,1102,527,0.2825,0.4789,0.0139,GOOD
TPL_SEG_13_THE_LOW_FRICTION_RE_ENGAGEMENT_05,SEG_13,inactive,engagement,empowerment,evening,2822,666,290,0.2363,0.4360,0.0124,GOOD
