template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_00247,S3,trial,onboarding,accomplishment,evening,2291,55,13,0.0242,0.2468,0.0151,BAD
TPL_00248,S3,trial,onboarding,accomplishment,evening,2741,263,77,0.0962,0.2957,0.0189,NEUTRAL
TPL_00249,S3,trial,onboarding,accomplishment,evening,2868,199,22,0.0694,0.1114,0.0226,BAD
TPL_00250,S3,trial,onboarding,accomplishment,evening,4264,1266,539,0.2970,0.4263,0.0067,GOOD
TPL_00251,S3,trial,feature_discovery,accomplishment,evening,3214,543,147,0.1690,0.2711,0.0159,NEUTRAL
TPL_00252,S3,trial,feature_discovery,accomplishment,evening,3415,891,498,0.2610,0.5592,0.0030,GOOD
TPL_00253,S3,trial,feature_discovery,accomplishment,evening,1180,16,3,0.0136,0.1992,0.0177,BAD
TPL_00254,S3,trial,feature_discovery,accomplishment,evening,1328,228,122,0.1724,0.5390,0.0105,GOOD
TPL_00255,S3,trial,feature_discovery,accomplishment,evening,3346,578,129,0.1728,0.2234,0.0124,NEUTRAL
TPL_00256,S3,trial,feature_discovery,accomplishment,evening,951,148,98,0.1564,0.6631,0.0070,GOOD
TPL_00257,S3,trial,feature_discovery,accomplishment,evening,4880,287,33,0.0589,0.1165,0.0260,BAD
TPL_00258,S3,trial,feature_discovery,accomplishment,evening,3627,304,56,0.0839,0.1859,0.0351,BAD
TPL_00259,S3,trial,feature_discovery,accomplishment,evening,2131,48,11,0.0227,0.2342,0.0234,BAD
TPL_00260,S3,trial,feature_discovery,accomplishment,evening,3090,227,41,0.0736,0.1819,0.0327,BAD
TPL_00261,S3,trial,coin_collection,accomplishment,evening,1315,226,122,0.1719,0.5442,0.0064,GOOD
TPL_00262,S3,trial,coin_collection,accomplishment,evening,4741,1008,326,0.2126,0.3236,0.0110,NEUTRAL
TPL_00263,S3,trial,coin_collection,accomplishment,evening,1789,131,37,0.0736,0.2890,0.0108,NEUTRAL
TPL_00264,S3,trial,coin_collection,accomplishment,evening,3734,1025,449,0.2746,0.4381,0.0065,GOOD
TPL_00265,S3,trial,coin_collection,accomplishment,evening,1481,264,121,0.1789,0.4613,0.0116,GOOD
TPL_00266,S3,trial,coin_collection,accomplishment,evening,3469,913,485,0.2633,0.5322,0.0052,GOOD
TPL_00267,S3,trial,coin_collection,accomplishment,evening,1680,314,207,0.1874,0.6610,0.0089,GOOD
TPL_00268,S3,trial,coin_collection,accomplishment,evening,1834,355,216,0.1939,0.6093,0.0108,GOOD
TPL_00269,S3,trial,coin_collection,accomplishment,evening,972,11,1,0.0116,0.1530,0.0237,BAD
TPL_00270,S3,trial,coin_collection,accomplishment,evening,3208,243,48,0.0759,0.1989,0.0247,BAD
TPL_00271,S3,paid,leaderboard_progress,accomplishment,evening,4604,1438,725,0.3124,0.5049,0.0030,GOOD
TPL_00272,S3,paid,leaderboard_progress,accomplishment,evening,2606,591,240,0.2271,0.4076,0.0021,GOOD
TPL_00273,S3,paid,leaderboard_progress,accomplishment,evening,3495,926,589,0.2651,0.6364,0.0072,GOOD
TPL_00274,S3,paid,leaderboard_progress,accomplishment,evening,1157,191,95,0.1652,0.5020,0.0022,GOOD
TPL_00275,S3,paid,leaderboard_progress,accomplishment,evening,2731,634,397,0.2325,0.6268,0.0090,GOOD
TPL_00276,S3,paid,leaderboard_progress,accomplishment,evening,2565,578,283,0.2254,0.4897,0.0041,GOOD
TPL_00277,S3,paid,leaderboard_progress,accomplishment,evening,3193,241,42,0.0756,0.1750,0.0193,BAD
TPL_00278,S3,paid,leaderboard_progress,accomplishment,evening,4376,1324,598,0.3027,0.4518,0.0134,GOOD
TPL_00279,S3,paid,leaderboard_progress,accomplishment,evening,999,11,2,0.0119,0.2042,0.0349,BAD
TPL_00280,S3,paid,leaderboard_progress,accomplishment,evening,2708,626,314,0.2315,0.5017,0.0034,GOOD
TPL_00281,S3,paid,coin_collection,accomplishment,evening,3144,234,35,0.0747,0.1509,0.0309,BAD
TPL_00282,S3,paid,coin_collection,accomplishment,evening,3725,319,44,0.0857,0.1393,0.0277,BAD
TPL_00283,S3,paid,coin_collection,accomplishment,evening,2907,203,20,0.0701,0.1016,0.0332,BAD
TPL_00284,S3,paid,coin_collection,accomplishment,evening,4632,261,33,0.0565,0.1271,0.0286,BAD
TPL_00285,S3,paid,coin_collection,accomplishment,evening,4460,912,264,0.2046,0.2900,0.0230,NEUTRAL
TPL_00286,S3,paid,coin_collection,accomplishment,evening,4854,1047,378,0.2158,0.3618,0.0178,NEUTRAL
TPL_00287,S3,paid,coin_collection,accomplishment,evening,3414,596,179,0.1747,0.3012,0.0220,NEUTRAL
TPL_00288,S3,paid,coin_collection,accomplishment,evening,3826,186,34,0.0488,0.1850,0.0281,BAD
TPL_00289,S3,paid,coin_collection,accomplishment,evening,1719,32,7,0.0188,0.2338,0.0332,BAD
TPL_00290,S3,paid,coin_collection,accomplishment,evening,2395,522,297,0.2181,0.5694,0.0078,GOOD
TPL_00291,S3,paid,competition,accomplishment,evening,4209,220,37,0.0525,0.1683,0.0331,BAD
TPL_00292,S3,paid,competition,accomplishment,evening,1131,185,104,0.1642,0.5671,0.0064,GOOD
TPL_00293,S3,paid,competition,accomplishment,evening,3742,688,266,0.1841,0.3870,0.0107,NEUTRAL
TPL_00294,S3,paid,competition,accomplishment,evening,3168,237,19,0.0751,0.0802,0.0348,BAD
TPL_00295,S3,paid,competition,accomplishment,evening,1944,150,38,0.0773,0.2544,0.0173,NEUTRAL
TPL_00296,S3,paid,competition,accomplishment,evening,1874,367,192,0.1959,0.5239,0.0025,GOOD
TPL_00297,S3,paid,competition,accomplishment,evening,3424,273,14,0.0800,0.0532,0.0299,BAD
TPL_00298,S3,paid,competition,accomplishment,evening,1206,71,21,0.0597,0.3071,0.0176,NEUTRAL
TPL_00299,S3,paid,competition,accomplishment,evening,1248,75,28,0.0607,0.3777,0.0081,NEUTRAL
TPL_00300,S3,paid,competition,accomplishment,evening,4600,1436,902,0.3123,0.6288,0.0112,GOOD
TPL_00301,S3,churned,reactivation,accomplishment,evening,4975,297,31,0.0598,0.1077,0.0176,BAD
TPL_00302,S3,churned,reactivation,accomplishment,evening,3337,575,176,0.1725,0.3061,0.0134,NEUTRAL
TPL_00303,S3,churned,reactivation,accomplishment,evening,1851,358,181,0.1939,0.5070,0.0039,GOOD
TPL_00304,S3,churned,reactivation,accomplishment,evening,1490,266,159,0.1788,0.5981,0.0094,GOOD
TPL_00305,S3,churned,reactivation,accomplishment,evening,3973,1121,464,0.2823,0.4145,0.0132,GOOD
TPL_00306,S3,churned,reactivation,accomplishment,evening,4764,275,47,0.0578,0.1733,0.0307,BAD
TPL_00307,S3,churned,reactivation,accomplishment,evening,1138,186,78,0.1641,0.4209,0.0088,GOOD
TPL_00308,S3,churned,reactivation,accomplishment,evening,1949,385,186,0.1979,0.4846,0.0065,GOOD
TPL_00309,S3,churned,reactivation,accomplishment,evening,3456,607,173,0.1759,0.2854,0.0117,NEUTRAL
TPL_00310,S3,churned,reactivation,accomplishment,evening,4915,290,33,0.0592,0.1151,0.0274,BAD
TPL_00311,S3,churned,coin_collection,accomplishment,evening,2998,724,446,0.2417,0.6165,0.0068,GOOD
TPL_00312,S3,churned,coin_collection,accomplishment,evening,3177,791,345,0.2491,0.4373,0.0061,GOOD
TPL_00313,S3,churned,coin_collection,accomplishment,evening,2765,641,396,0.2320,0.6189,0.0035,GOOD
TPL_00314,S3,churned,coin_collection,accomplishment,evening,3398,592,222,0.1742,0.3751,0.0165,NEUTRAL
TPL_00315,S3,churned,coin_collection,accomplishment,evening,2816,192,30,0.0684,0.1568,0.0211,BAD
TPL_00316,S3,churned,coin_collection,accomplishment,evening,2606,242,125,0.0930,0.5184,0.0146,NEUTRAL
TPL_00317,S3,churned,coin_collection,accomplishment,evening,3565,945,601,0.2653,0.6366,0.0074,GOOD
TPL_00318,S3,churned,coin_collection,accomplishment,evening,2984,484,133,0.1624,0.2760,0.0091,NEUTRAL
TPL_00319,S3,churned,coin_collection,accomplishment,evening,3293,563,134,0.1712,0.2397,0.0209,NEUTRAL
TPL_00320,S3,churned,coin_collection,accomplishment,evening,3944,748,152,0.1898,0.2045,0.0085,NEUTRAL
TPL_00321,S3,churned,easy_lesson,accomplishment,evening,1349,20,4,0.0152,0.2382,0.0227,BAD
TPL_00322,S3,churned,easy_lesson,accomplishment,evening,1624,28,2,0.0178,0.1040,0.0202,BAD
TPL_00323,S3,churned,easy_lesson,accomplishment,evening,3200,539,203,0.1686,0.3783,0.0214,NEUTRAL
TPL_00324,S3,churned,easy_lesson,accomplishment,evening,3222,245,14,0.0762,0.0601,0.0319,BAD
TPL_00325,S3,churned,easy_lesson,accomplishment,evening,3304,840,355,0.2545,0.4234,0.0116,GOOD
TPL_00326,S3,churned,easy_lesson,accomplishment,evening,1718,123,47,0.0719,0.3840,0.0128,NEUTRAL
TPL_00327,S3,churned,easy_lesson,accomplishment,evening,1128,184,90,0.1637,0.4923,0.0048,GOOD
TPL_00328,S3,churned,easy_lesson,accomplishment,evening,2686,254,104,0.0949,0.4133,0.0204,NEUTRAL
TPL_00329,S3,churned,easy_lesson,accomplishment,evening,4626,1432,842,0.3096,0.5881,0.0031,GOOD
TPL_00330,S3,churned,easy_lesson,accomplishment,evening,3257,822,461,0.2525,0.5614,0.0047,GOOD
TPL_00331,S3,inactive,light_engagement,accomplishment,evening,2106,170,81,0.0811,0.4770,0.0221,NEUTRAL
TPL_00332,S3,inactive,light_engagement,accomplishment,evening,4479,1375,646,0.3071,0.4701,0.0055,GOOD
TPL_00333,S3,inactive,light_engagement,accomplishment,evening,3734,1028,459,0.2753,0.4468,0.0136,GOOD
TPL_00334,S3,inactive,light_engagement,accomplishment,evening,3225,245,26,0.0762,0.1066,0.0358,BAD
TPL_00335,S3,inactive,light_engagement,accomplishment,evening,3152,527,182,0.1672,0.3464,0.0119,NEUTRAL
TPL_00336,S3,inactive,light_engagement,accomplishment,evening,4946,1080,351,0.2185,0.3259,0.0161,NEUTRAL
TPL_00337,S3,inactive,light_engagement,accomplishment,evening,2097,46,12,0.0224,0.2664,0.0261,BAD
TPL_00338,S3,inactive,light_engagement,accomplishment,evening,2722,631,374,0.2321,0.5938,0.0125,GOOD
TPL_00339,S3,inactive,light_engagement,accomplishment,evening,1760,33,10,0.0191,0.3117,0.0218,BAD
TPL_00340,S3,inactive,light_engagement,accomplishment,evening,1066,60,15,0.0564,0.2531,0.0184,NEUTRAL
TPL_00341,S3,inactive,reactivation,accomplishment,evening,3755,692,198,0.1845,0.2863,0.0200,NEUTRAL
TPL_00342,S3,inactive,reactivation,accomplishment,evening,4618,260,51,0.0564,0.1992,0.0354,BAD
TPL_00343,S3,inactive,reactivation,accomplishment,evening,4711,1493,945,0.3170,0.6333,0.0104,GOOD
TPL_00344,S3,inactive,reactivation,accomplishment,evening,4223,1250,517,0.2962,0.4140,0.0081,GOOD
TPL_00345,S3,inactive,reactivation,accomplishment,evening,2255,478,218,0.2122,0.4561,0.0127,GOOD
TPL_00346,S3,inactive,reactivation,accomplishment,evening,2839,673,428,0.2371,0.6366,0.0122,GOOD
TPL_00347,S3,inactive,reactivation,accomplishment,evening,2914,700,445,0.2403,0.6362,0.0084,GOOD
TPL_00348,S3,inactive,reactivation,accomplishment,evening,3242,248,30,0.0765,0.1221,0.0313,BAD
TPL_00349,S3,inactive,reactivation,accomplishment,evening,2709,258,131,0.0955,0.5088,0.0179,NEUTRAL
TPL_00350,S3,inactive,reactivation,accomplishment,evening,4747,1010,289,0.2128,0.2868,0.0191,NEUTRAL
TPL_00351,S3,inactive,coin_collection,accomplishment,evening,2801,190,14,0.0681,0.0741,0.0391,BAD
TPL_00352,S3,inactive,coin_collection,accomplishment,evening,1593,109,33,0.0689,0.3051,0.0153,NEUTRAL
TPL_00353,S3,inactive,coin_collection,accomplishment,evening,4702,1488,596,0.3166,0.4005,0.0074,GOOD
TPL_00354,S3,inactive,coin_collection,accomplishment,evening,4065,785,210,0.1933,0.2684,0.0162,NEUTRAL
TPL_00355,S3,inactive,coin_collection,accomplishment,evening,1159,67,18,0.0586,0.2729,0.0108,NEUTRAL
TPL_00356,S3,inactive,coin_collection,accomplishment,evening,965,52,22,0.0539,0.4423,0.0086,NEUTRAL
TPL_00357,S3,inactive,coin_collection,accomplishment,evening,2381,517,243,0.2175,0.4709,0.0047,GOOD
TPL_00358,S3,inactive,coin_collection,accomplishment,evening,2054,45,4,0.0219,0.1017,0.0383,BAD
TPL_00359,S3,inactive,coin_collection,accomplishment,evening,2248,476,317,0.2118,0.6680,0.0050,GOOD
TPL_00360,S3,inactive,coin_collection,accomplishment,evening,4412,240,44,0.0544,0.1850,0.0275,BAD
TPL_00361,S4,trial,onboarding,accomplishment,evening,834,8,1,0.0103,0.1828,0.0259,BAD
TPL_00362,S4,trial,onboarding,accomplishment,evening,1751,127,57,0.0727,0.4498,0.0145,NEUTRAL
TPL_00363,S4,trial,onboarding,accomplishment,evening,2755,266,128,0.0966,0.4841,0.0169,NEUTRAL
TPL_00364,S4,trial,onboarding,accomplishment,evening,1284,18,4,0.0146,0.2737,0.0207,BAD
TPL_00365,S4,trial,onboarding,accomplishment,evening,2114,435,274,0.2058,0.6302,0.0093,GOOD
TPL_00366,S4,trial,onboarding,accomplishment,evening,2429,215,89,0.0888,0.4150,0.0110,NEUTRAL
TPL_00367,S4,trial,onboarding,accomplishment,evening,1538,26,8,0.0170,0.3107,0.0381,BAD
TPL_00368,S4,trial,onboarding,accomplishment,evening,1520,102,29,0.0672,0.2876,0.0215,NEUTRAL
TPL_00369,S4,trial,onboarding,accomplishment,evening,2838,279,122,0.0985,0.4405,0.0164,NEUTRAL
TPL_00370,S4,trial,onboarding,accomplishment,evening,3150,786,418,0.2498,0.5323,0.0096,GOOD
TPL_00371,S4,trial,feature_discovery,accomplishment,evening,4991,299,25,0.0599,0.0864,0.0274,BAD
TPL_00372,S4,trial,feature_discovery,accomplishment,evening,4831,1551,803,0.3211,0.5178,0.0032,GOOD
TPL_00373,S4,trial,feature_discovery,accomplishment,evening,4222,1246,663,0.2953,0.5327,0.0070,GOOD
TPL_00374,S4,trial,feature_discovery,accomplishment,evening,2741,263,126,0.0962,0.4828,0.0181,NEUTRAL
TPL_00375,S4,trial,feature_discovery,accomplishment,evening,1645,305,173,0.1859,0.5673,0.0025,GOOD
TPL_00376,S4,trial,feature_discovery,accomplishment,evening,965,11,1,0.0116,0.1161,0.0384,BAD
TPL_00377,S4,trial,feature_discovery,accomplishment,evening,1178,195,112,0.1661,0.5751,0.0120,GOOD
TPL_00378,S4,trial,feature_discovery,accomplishment,evening,2793,655,283,0.2346,0.4321,0.0035,GOOD
TPL_00379,S4,trial,feature_discovery,accomplishment,evening,1239,74,35,0.0605,0.4805,0.0121,NEUTRAL
TPL_00380,S4,trial,feature_discovery,accomplishment,evening,908,140,77,0.1546,0.5518,0.0057,GOOD
TPL_00381,S4,trial,ai_conversation,accomplishment,evening,2099,430,186,0.2052,0.4349,0.0079,GOOD
TPL_00382,S4,trial,ai_conversation,accomplishment,evening,2448,218,101,0.0893,0.4636,0.0190,NEUTRAL
TPL_00383,S4,trial,ai_conversation,accomplishment,evening,4367,881,239,0.2019,0.2720,0.0196,NEUTRAL
TPL_00384,S4,trial,ai_conversation,accomplishment,evening,2581,582,320,0.2256,0.5512,0.0101,GOOD
TPL_00385,S4,trial,ai_conversation,accomplishment,evening,2813,192,13,0.0684,0.0716,0.0321,BAD
TPL_00386,S4,trial,ai_conversation,accomplishment,evening,3039,744,494,0.2451,0.6650,0.0055,GOOD
TPL_00387,S4,trial,ai_conversation,accomplishment,evening,869,9,1,0.0107,0.1720,0.0190,BAD
TPL_00388,S4,trial,ai_conversation,accomplishment,evening,4206,220,38,0.0524,0.1755,0.0263,BAD
TPL_00389,S4,trial,ai_conversation,accomplishment,evening,929,49,21,0.0531,0.4404,0.0151,NEUTRAL
TPL_00390,S4,trial,ai_conversation,accomplishment,evening,3915,1104,593,0.2822,0.5378,0.0061,GOOD
TPL_00391,S4,paid,ai_conversation,accomplishment,evening,1926,39,10,0.0207,0.2677,0.0202,BAD
TPL_00392,S4,paid,ai_conversation,accomplishment,evening,1869,141,40,0.0755,0.2859,0.0097,NEUTRAL
TPL_00393,S4,paid,ai_conversation,accomplishment,evening,1355,85,25,0.0632,0.3006,0.0184,NEUTRAL
TPL_00394,S4,paid,ai_conversation,accomplishment,evening,3749,180,22,0.0481,0.1271,0.0355,BAD
TPL_00395,S4,paid,ai_conversation,accomplishment,evening,927,144,70,0.1555,0.4930,0.0101,GOOD
TPL_00396,S4,paid,ai_conversation,accomplishment,evening,805,120,59,0.1502,0.4996,0.0047,GOOD
TPL_00397,S4,paid,ai_conversation,accomplishment,evening,2222,186,68,0.0839,0.3685,0.0230,NEUTRAL
TPL_00398,S4,paid,ai_conversation,accomplishment,evening,4874,1054,262,0.2164,0.2491,0.0156,NEUTRAL
TPL_00399,S4,paid,ai_conversation,accomplishment,evening,3785,183,33,0.0484,0.1817,0.0380,BAD
TPL_00400,S4,paid,ai_conversation,accomplishment,evening,862,44,15,0.0515,0.3501,0.0119,NEUTRAL
TPL_00401,S4,paid,pronunciation_practice,accomplishment,evening,3727,319,52,0.0858,0.1649,0.0191,BAD
TPL_00402,S4,paid,pronunciation_practice,accomplishment,evening,1712,323,136,0.1890,0.4228,0.0063,GOOD
TPL_00403,S4,paid,pronunciation_practice,accomplishment,evening,2565,236,70,0.0920,0.2982,0.0156,NEUTRAL
TPL_00404,S4,paid,pronunciation_practice,accomplishment,evening,2620,596,328,0.2277,0.5517,0.0030,GOOD
TPL_00405,S4,paid,pronunciation_practice,accomplishment,evening,1032,165,90,0.1599,0.5504,0.0088,GOOD
TPL_00406,S4,paid,pronunciation_practice,accomplishment,evening,1863,364,192,0.1954,0.5298,0.0039,GOOD
TPL_00407,S4,paid,pronunciation_practice,accomplishment,evening,827,8,2,0.0103,0.3011,0.0333,BAD
TPL_00408,S4,paid,pronunciation_practice,accomplishment,evening,3893,733,156,0.1884,0.2131,0.0084,NEUTRAL
TPL_00409,S4,paid,pronunciation_practice,accomplishment,evening,2073,45,8,0.0221,0.1792,0.0176,BAD
TPL_00410,S4,paid,pronunciation_practice,accomplishment,evening,4019,203,23,0.0507,0.1142,0.0241,BAD
TPL_00411,S4,paid,ai_challenge,accomplishment,evening,4044,205,23,0.0509,0.1127,0.0296,BAD
TPL_00412,S4,paid,ai_challenge,accomplishment,evening,2861,283,149,0.0991,0.5292,0.0110,NEUTRAL
TPL_00413,S4,paid,ai_challenge,accomplishment,evening,4754,274,32,0.0577,0.1197,0.0181,BAD
TPL_00414,S4,paid,ai_challenge,accomplishment,evening,3215,543,153,0.1690,0.2835,0.0177,NEUTRAL
TPL_00415,S4,paid,ai_challenge,accomplishment,evening,4907,1066,233,0.2174,0.2193,0.0148,NEUTRAL
TPL_00416,S4,paid,ai_challenge,accomplishment,evening,1484,265,111,0.1792,0.4218,0.0030,GOOD
TPL_00417,S4,paid,ai_challenge,accomplishment,evening,1058,170,91,0.1610,0.5393,0.0083,GOOD
TPL_00418,S4,paid,ai_challenge,accomplishment,evening,809,8,2,0.0101,0.2512,0.0287,BAD
TPL_00419,S4,paid,ai_challenge,accomplishment,evening,1657,30,9,0.0182,0.3032,0.0390,BAD
TPL_00420,S4,paid,ai_challenge,accomplishment,evening,1802,35,3,0.0195,0.1142,0.0151,BAD
TPL_00421,S4,churned,reactivation,accomplishment,evening,4753,274,38,0.0577,0.1406,0.0268,BAD
TPL_00422,S4,churned,reactivation,accomplishment,evening,3179,792,385,0.2492,0.4869,0.0138,GOOD
TPL_00423,S4,churned,reactivation,accomplishment,evening,3264,825,505,0.2528,0.6124,0.0020,GOOD
TPL_00424,S4,churned,reactivation,accomplishment,evening,4140,214,29,0.0518,0.1368,0.0282,BAD
TPL_00425,S4,churned,reactivation,accomplishment,evening,4182,1217,510,0.2910,0.4196,0.0058,GOOD
TPL_00426,S4,churned,reactivation,accomplishment,evening,1621,28,3,0.0178,0.1111,0.0397,BAD
TPL_00427,S4,churned,reactivation,accomplishment,evening,1168,15,2,0.0135,0.1987,0.0343,BAD
TPL_00428,S4,churned,reactivation,accomplishment,evening,2364,58,12,0.0249,0.2195,0.0212,BAD
TPL_00429,S4,churned,reactivation,accomplishment,evening,3617,652,233,0.1805,0.3586,0.0198,NEUTRAL
TPL_00430,S4,churned,reactivation,accomplishment,evening,4816,1528,816,0.3175,0.5341,0.0114,GOOD
TPL_00431,S4,churned,ai_conversation,accomplishment,evening,4594,957,343,0.2084,0.3587,0.0120,NEUTRAL
TPL_00432,S4,churned,ai_conversation,accomplishment,evening,1682,119,55,0.0710,0.4703,0.0156,NEUTRAL
TPL_00433,S4,churned,ai_conversation,accomplishment,evening,3521,288,24,0.0818,0.0839,0.0178,BAD
TPL_00434,S4,churned,ai_conversation,accomplishment,evening,1504,100,53,0.0668,0.5391,0.0148,NEUTRAL
TPL_00435,S4,churned,ai_conversation,accomplishment,evening,2237,188,60,0.0842,0.3223,0.0080,NEUTRAL
TPL_00436,S4,churned,ai_conversation,accomplishment,evening,1890,38,5,0.0204,0.1473,0.0278,BAD
TPL_00437,S4,churned,ai_conversation,accomplishment,evening,1157,67,28,0.0585,0.4293,0.0171,NEUTRAL
TPL_00438,S4,churned,ai_conversation,accomplishment,evening,3601,300,28,0.0834,0.0942,0.0250,BAD
TPL_00439,S4,churned,ai_conversation,accomplishment,evening,1548,280,118,0.1812,0.4240,0.0122,GOOD
TPL_00440,S4,churned,ai_conversation,accomplishment,evening,4984,1094,315,0.2196,0.2879,0.0209,NEUTRAL
TPL_00441,S4,churned,easy_lesson,accomplishment,evening,2035,410,232,0.2015,0.5670,0.0100,GOOD
TPL_00442,S4,churned,easy_lesson,accomplishment,evening,2511,157,26,0.0626,0.1713,0.0214,BAD
TPL_00443,S4,churned,easy_lesson,accomplishment,evening,4085,209,19,0.0513,0.0953,0.0331,BAD
TPL_00444,S4,churned,easy_lesson,accomplishment,evening,1829,136,53,0.0745,0.3949,0.0194,NEUTRAL
TPL_00445,S4,churned,easy_lesson,accomplishment,evening,3193,241,19,0.0756,0.0789,0.0386,BAD
TPL_00446,S4,churned,easy_lesson,accomplishment,evening,2412,213,107,0.0884,0.5038,0.0159,NEUTRAL
TPL_00447,S4,churned,easy_lesson,accomplishment,evening,1137,186,112,0.1641,0.6036,0.0022,GOOD
TPL_00448,S4,churned,easy_lesson,accomplishment,evening,2860,198,30,0.0693,0.1526,0.0366,BAD
TPL_00449,S4,churned,easy_lesson,accomplishment,evening,3065,224,18,0.0731,0.0809,0.0363,BAD
TPL_00450,S4,churned,easy_lesson,accomplishment,evening,1090,176,74,0.1621,0.4251,0.0129,GOOD
TPL_00451,S4,inactive,easy_lesson,accomplishment,evening,2958,210,33,0.0711,0.1590,0.0381,BAD
TPL_00452,S4,inactive,easy_lesson,accomplishment,evening,3802,184,33,0.0486,0.1796,0.0323,BAD
TPL_00453,S4,inactive,easy_lesson,accomplishment,evening,1661,30,3,0.0182,0.1183,0.0161,BAD
TPL_00454,S4,inactive,easy_lesson,accomplishment,evening,1052,169,99,0.1608,0.5898,0.0036,GOOD
TPL_00455,S4,inactive,easy_lesson,accomplishment,evening,3882,191,17,0.0494,0.0941,0.0386,BAD
TPL_00456,S4,inactive,easy_lesson,accomplishment,evening,3832,715,259,0.1866,0.3634,0.0128,NEUTRAL
TPL_00457,S4,inactive,easy_lesson,accomplishment,evening,2695,178,14,0.0661,0.0807,0.0295,BAD
TPL_00458,S4,inactive,easy_lesson,accomplishment,evening,3691,1009,515,0.2734,0.5105,0.0030,GOOD
TPL_00459,S4,inactive,easy_lesson,accomplishment,evening,2781,270,97,0.0972,0.3622,0.0085,NEUTRAL
TPL_00460,S4,inactive,easy_lesson,accomplishment,evening,4653,977,271,0.2101,0.2777,0.0119,NEUTRAL
TPL_00461,S4,inactive,reactivation,accomplishment,evening,2438,536,292,0.2199,0.5455,0.0039,GOOD
TPL_00462,S4,inactive,reactivation,accomplishment,evening,2591,586,328,0.2265,0.5606,0.0117,GOOD
TPL_00463,S4,inactive,reactivation,accomplishment,evening,2667,174,34,0.0656,0.1999,0.0278,BAD
TPL_00464,S4,inactive,reactivation,accomplishment,evening,2285,195,106,0.0854,0.5475,0.0177,NEUTRAL
TPL_00465,S4,inactive,reactivation,accomplishment,evening,2902,464,116,0.1601,0.2504,0.0147,NEUTRAL
TPL_00466,S4,inactive,reactivation,accomplishment,evening,4309,230,33,0.0534,0.1465,0.0315,BAD
TPL_00467,S4,inactive,reactivation,accomplishment,evening,2203,51,11,0.0234,0.2259,0.0242,BAD
TPL_00468,S4,inactive,reactivation,accomplishment,evening,1979,396,250,0.2004,0.6336,0.0117,GOOD
TPL_00469,S4,inactive,reactivation,accomplishment,evening,1273,78,31,0.0613,0.4073,0.0199,NEUTRAL
TPL_00470,S4,inactive,reactivation,accomplishment,evening,4427,1349,655,0.3048,0.4859,0.0090,GOOD
TPL_00471,S4,inactive,light_engagement,accomplishment,evening,1927,39,6,0.0207,0.1768,0.0249,BAD
TPL_00472,S4,inactive,light_engagement,accomplishment,evening,1898,373,165,0.1969,0.4426,0.0042,GOOD
TPL_00473,S4,inactive,light_engagement,accomplishment,evening,914,10,2,0.0111,0.2197,0.0279,BAD
TPL_00474,S4,inactive,light_engagement,accomplishment,evening,4688,1481,964,0.3160,0.6511,0.0139,GOOD
TPL_00475,S4,inactive,light_engagement,accomplishment,evening,1482,265,171,0.1792,0.6475,0.0107,GOOD
TPL_00476,S4,inactive,light_engagement,accomplishment,evening,4671,265,48,0.0569,0.1848,0.0359,BAD
TPL_00477,S4,inactive,light_engagement,accomplishment,evening,2725,632,363,0.2322,0.5749,0.0087,GOOD
TPL_00478,S4,inactive,light_engagement,accomplishment,evening,3646,661,206,0.1813,0.3129,0.0203,NEUTRAL
TPL_00479,S4,inactive,light_engagement,accomplishment,evening,802,40,20,0.0501,0.5118,0.0227,NEUTRAL
TPL_00480,S4,inactive,light_engagement,accomplishment,evening,3596,968,428,0.2694,0.4423,0.0119,GOOD
TPL_00481,S5,trial,onboarding,accomplishment,evening,4248,843,174,0.1985,0.2066,0.0153,NEUTRAL
TPL_00482,S5,trial,onboarding,accomplishment,evening,1199,200,115,0.1670,0.5778,0.0024,GOOD
TPL_00483,S5,trial,onboarding,accomplishment,evening,4853,1047,379,0.2158,0.3628,0.0096,NEUTRAL
TPL_00484,S5,trial,onboarding,accomplishment,evening,2289,488,229,0.2134,0.4708,0.0064,GOOD
TPL_00485,S5,trial,onboarding,accomplishment,evening,3535,629,182,0.1782,0.2908,0.0082,NEUTRAL
TPL_00486,S5,trial,onboarding,accomplishment,evening,2999,730,384,0.2436,0.5272,0.0078,GOOD
TPL_00487,S5,trial,onboarding,accomplishment,evening,1048,58,28,0.0559,0.4840,0.0100,NEUTRAL
TPL_00488,S5,trial,onboarding,accomplishment,evening,4241,1257,615,0.2964,0.4895,0.0045,GOOD
TPL_00489,S5,trial,onboarding,accomplishment,evening,2334,502,282,0.2153,0.5619,0.0044,GOOD
TPL_00490,S5,trial,onboarding,accomplishment,evening,4668,982,205,0.2105,0.2088,0.0168,NEUTRAL
TPL_00491,S5,trial,daily_checkin,accomplishment,evening,2476,548,286,0.2214,0.5233,0.0134,GOOD
TPL_00492,S5,trial,daily_checkin,accomplishment,evening,4583,953,245,0.2081,0.2578,0.0164,NEUTRAL
TPL_00493,S5,trial,daily_checkin,accomplishment,evening,3644,987,501,0.2711,0.5084,0.0123,GOOD
TPL_00494,S5,trial,daily_checkin,accomplishment,evening,1913,377,224,0.1974,0.5966,0.0087,GOOD
