template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_0258,2,paid,retention,social_influence,evening,2902,464,171,0.1601,0.3690,0.0230,NEUTRAL
TPL_0259,2,paid,retention,social_influence,evening,3794,704,144,0.1856,0.2058,0.0147,NEUTRAL
TPL_0260,2,paid,retention,social_influence,evening,965,152,63,0.1575,0.4193,0.0038,GOOD
TPL_0261,2,trial,activation,accomplishment,evening,4959,295,31,0.0596,0.1074,0.0173,BAD
TPL_0262,2,trial,activation,accomplishment,evening,3249,552,127,0.1700,0.2309,0.0136,NEUTRAL
TPL_0263,2,trial,activation,accomplishment,evening,2078,431,194,0.2076,0.4505,0.0094,GOOD
TPL_0264,2,trial,activation,accomplishment,evening,1996,407,170,0.2039,0.4198,0.0104,GOOD
TPL_0265,2,trial,activation,accomplishment,evening,2990,486,138,0.1626,0.2841,0.0158,NEUTRAL
TPL_0266,2,trial,activation,empowerment,evening,4131,806,311,0.1952,0.3861,0.0114,NEUTRAL
TPL_0267,2,trial,activation,empowerment,evening,1253,17,3,0.0143,0.2055,0.0289,BAD
TPL_0268,2,trial,activation,empowerment,evening,4152,1250,594,0.3011,0.4753,0.0044,GOOD
TPL_0269,2,trial,activation,empowerment,evening,1630,305,167,0.1874,0.5486,0.0118,GOOD
TPL_0270,2,trial,activation,empowerment,evening,3771,697,174,0.1849,0.2510,0.0223,NEUTRAL
TPL_0271,2,trial,conversion_readiness,accomplishment,evening,2614,243,108,0.0932,0.4480,0.0095,NEUTRAL
TPL_0272,2,trial,conversion_readiness,accomplishment,evening,1653,116,33,0.0703,0.2884,0.0181,NEUTRAL
TPL_0273,2,trial,conversion_readiness,accomplishment,evening,3694,1036,660,0.2805,0.6376,0.0027,GOOD
TPL_0274,2,trial,conversion_readiness,accomplishment,evening,1641,308,160,0.1879,0.5210,0.0045,GOOD
TPL_0275,2,trial,conversion_readiness,accomplishment,evening,4095,1222,769,0.2986,0.6295,0.0085,GOOD
TPL_0276,2,trial,conversion_readiness,empowerment,evening,4181,1264,859,0.3024,0.6803,0.0071,GOOD
TPL_0277,2,trial,conversion_readiness,empowerment,evening,2469,221,75,0.0897,0.3403,0.0141,NEUTRAL
TPL_0278,2,trial,conversion_readiness,empowerment,evening,819,41,13,0.0505,0.3414,0.0121,NEUTRAL
TPL_0279,2,trial,conversion_readiness,empowerment,evening,801,40,10,0.0500,0.2658,0.0187,NEUTRAL
TPL_0280,2,trial,conversion_readiness,empowerment,evening,1899,38,13,0.0205,0.3452,0.0231,BAD
TPL_0281,2,trial,feature_discovery,accomplishment,evening,831,42,21,0.0508,0.5097,0.0109,NEUTRAL
TPL_0282,2,trial,feature_discovery,accomplishment,evening,1268,216,107,0.1711,0.4969,0.0117,GOOD
TPL_0283,2,trial,feature_discovery,accomplishment,evening,2291,497,313,0.2172,0.6310,0.0106,GOOD
TPL_0284,2,trial,feature_discovery,accomplishment,evening,2193,51,14,0.0233,0.2766,0.0267,BAD
TPL_0285,2,trial,feature_discovery,accomplishment,evening,3306,869,556,0.2630,0.6401,0.0126,GOOD
TPL_0286,2,trial,feature_discovery,empowerment,evening,2358,205,89,0.0871,0.4368,0.0095,NEUTRAL
TPL_0287,2,trial,feature_discovery,empowerment,evening,3036,220,11,0.0726,0.0532,0.0387,BAD
TPL_0288,2,trial,feature_discovery,empowerment,evening,3680,312,46,0.0849,0.1487,0.0265,BAD
TPL_0289,2,trial,feature_discovery,empowerment,evening,4612,1484,743,0.3219,0.5012,0.0051,GOOD
TPL_0290,2,trial,feature_discovery,empowerment,evening,4491,1420,889,0.3164,0.6266,0.0109,GOOD
TPL_0291,2,trial,habit_formation,accomplishment,evening,1241,75,30,0.0605,0.4087,0.0214,NEUTRAL
TPL_0292,2,trial,habit_formation,accomplishment,evening,1487,98,28,0.0664,0.2882,0.0087,NEUTRAL
TPL_0293,2,trial,habit_formation,accomplishment,evening,1300,80,37,0.0619,0.4701,0.0158,NEUTRAL
TPL_0294,2,trial,habit_formation,accomplishment,evening,4104,1226,644,0.2989,0.5258,0.0084,GOOD
TPL_0295,2,trial,habit_formation,accomplishment,evening,1142,188,109,0.1654,0.5828,0.0034,GOOD
TPL_0296,2,trial,habit_formation,empowerment,evening,2699,257,122,0.0952,0.4751,0.0098,NEUTRAL
TPL_0297,2,trial,habit_formation,empowerment,evening,1998,156,59,0.0785,0.3791,0.0228,NEUTRAL
TPL_0298,2,trial,habit_formation,empowerment,evening,3990,1172,570,0.2938,0.4866,0.0114,GOOD
TPL_0299,2,trial,habit_formation,empowerment,evening,4669,983,219,0.2105,0.2228,0.0175,NEUTRAL
TPL_0300,2,trial,habit_formation,empowerment,evening,862,44,20,0.0515,0.4554,0.0179,NEUTRAL
TPL_0301,3,churned,re_engagement,loss_avoidance,evening,3449,606,156,0.1757,0.2587,0.0139,NEUTRAL
TPL_0302,3,churned,re_engagement,loss_avoidance,evening,1255,17,5,0.0143,0.3304,0.0379,BAD
TPL_0303,3,churned,re_engagement,loss_avoidance,evening,1121,64,24,0.0577,0.3846,0.0085,NEUTRAL
TPL_0304,3,churned,re_engagement,loss_avoidance,evening,1008,55,16,0.0550,0.2921,0.0199,NEUTRAL
TPL_0305,3,churned,re_engagement,loss_avoidance,evening,4067,1191,684,0.2930,0.5749,0.0067,GOOD
TPL_0306,3,churned,re_engagement,social_influence,evening,1684,119,33,0.0711,0.2788,0.0212,NEUTRAL
TPL_0307,3,churned,re_engagement,social_influence,evening,3316,570,222,0.1719,0.3898,0.0168,NEUTRAL
TPL_0308,3,churned,re_engagement,social_influence,evening,1303,80,37,0.0620,0.4642,0.0103,NEUTRAL
TPL_0309,3,churned,re_engagement,social_influence,evening,4177,217,42,0.0522,0.1956,0.0282,BAD
TPL_0310,3,churned,re_engagement,social_influence,evening,3020,746,363,0.2471,0.4867,0.0128,GOOD
TPL_0311,3,inactive,activation,unpredictability,evening,1264,216,105,0.1709,0.4870,0.0070,GOOD
TPL_0312,3,inactive,activation,unpredictability,evening,2484,223,75,0.0901,0.3403,0.0154,NEUTRAL
TPL_0313,3,inactive,activation,unpredictability,evening,4734,1005,282,0.2124,0.2807,0.0195,NEUTRAL
TPL_0314,3,inactive,activation,unpredictability,evening,1622,112,40,0.0696,0.3654,0.0175,NEUTRAL
TPL_0315,3,inactive,activation,unpredictability,evening,3496,618,161,0.1770,0.2619,0.0123,NEUTRAL
TPL_0316,3,inactive,activation,epic_meaning,evening,1110,63,33,0.0574,0.5269,0.0091,NEUTRAL
TPL_0317,3,inactive,activation,epic_meaning,evening,3336,881,482,0.2643,0.5478,0.0044,GOOD
TPL_0318,3,inactive,activation,epic_meaning,evening,4894,1061,214,0.2170,0.2022,0.0105,NEUTRAL
TPL_0319,3,inactive,activation,epic_meaning,evening,2977,482,155,0.1622,0.3224,0.0114,NEUTRAL
TPL_0320,3,inactive,activation,epic_meaning,evening,1820,356,153,0.1960,0.4306,0.0118,GOOD
TPL_0321,3,paid,advocacy,accomplishment,evening,1274,78,29,0.0613,0.3805,0.0146,NEUTRAL
TPL_0322,3,paid,advocacy,accomplishment,evening,4413,896,283,0.2033,0.3161,0.0190,NEUTRAL
TPL_0323,3,paid,advocacy,accomplishment,evening,1529,103,42,0.0674,0.4088,0.0180,NEUTRAL
TPL_0324,3,paid,advocacy,accomplishment,evening,3587,644,154,0.1796,0.2397,0.0181,NEUTRAL
TPL_0325,3,paid,advocacy,accomplishment,evening,1995,156,78,0.0785,0.5048,0.0200,NEUTRAL
TPL_0326,3,paid,advocacy,empowerment,evening,4453,1400,750,0.3146,0.5363,0.0140,GOOD
TPL_0327,3,paid,advocacy,empowerment,evening,4591,956,338,0.2083,0.3544,0.0192,NEUTRAL
TPL_0328,3,paid,advocacy,empowerment,evening,1963,41,11,0.0211,0.2764,0.0391,BAD
TPL_0329,3,paid,advocacy,empowerment,evening,1406,22,4,0.0158,0.1845,0.0224,BAD
TPL_0330,3,paid,advocacy,empowerment,evening,2674,253,75,0.0946,0.2993,0.0205,NEUTRAL
TPL_0331,3,paid,deepening,accomplishment,evening,4229,1287,770,0.3045,0.5984,0.0053,GOOD
TPL_0332,3,paid,deepening,accomplishment,evening,3990,1171,736,0.2937,0.6291,0.0083,GOOD
TPL_0333,3,paid,deepening,accomplishment,evening,3695,675,263,0.1827,0.3907,0.0111,NEUTRAL
TPL_0334,3,paid,deepening,accomplishment,evening,4796,1582,764,0.3300,0.4832,0.0077,GOOD
TPL_0335,3,paid,deepening,accomplishment,evening,2220,186,85,0.0838,0.4572,0.0176,NEUTRAL
TPL_0336,3,paid,deepening,empowerment,evening,847,128,52,0.1521,0.4109,0.0112,GOOD
TPL_0337,3,paid,deepening,empowerment,evening,4134,1241,743,0.3002,0.5993,0.0094,GOOD
TPL_0338,3,paid,deepening,empowerment,evening,3233,839,508,0.2596,0.6063,0.0121,GOOD
TPL_0339,3,paid,deepening,empowerment,evening,1169,68,27,0.0588,0.3977,0.0129,NEUTRAL
TPL_0340,3,paid,deepening,empowerment,evening,4391,889,326,0.2026,0.3672,0.0195,NEUTRAL
TPL_0341,3,paid,expansion,accomplishment,evening,4521,1436,758,0.3176,0.5281,0.0030,GOOD
TPL_0342,3,paid,expansion,accomplishment,evening,3505,621,224,0.1773,0.3615,0.0180,NEUTRAL
TPL_0343,3,paid,expansion,accomplishment,evening,2995,487,179,0.1627,0.3685,0.0151,NEUTRAL
TPL_0344,3,paid,expansion,accomplishment,evening,1253,213,93,0.1704,0.4404,0.0048,GOOD
TPL_0345,3,paid,expansion,accomplishment,evening,1629,305,161,0.1874,0.5290,0.0026,GOOD
TPL_0346,3,paid,expansion,empowerment,evening,2875,700,442,0.2435,0.6325,0.0069,GOOD
TPL_0347,3,paid,expansion,empowerment,evening,4868,1052,248,0.2162,0.2367,0.0153,NEUTRAL
TPL_0348,3,paid,expansion,empowerment,evening,4880,1056,258,0.2166,0.2451,0.0221,NEUTRAL
TPL_0349,3,paid,expansion,empowerment,evening,1729,331,200,0.1919,0.6067,0.0057,GOOD
TPL_0350,3,paid,expansion,empowerment,evening,4507,928,258,0.2059,0.2781,0.0099,NEUTRAL
TPL_0351,3,paid,retention,accomplishment,evening,4518,931,366,0.2062,0.3936,0.0173,NEUTRAL
TPL_0352,3,paid,retention,accomplishment,evening,3740,1056,471,0.2825,0.4467,0.0099,GOOD
TPL_0353,3,paid,retention,accomplishment,evening,4038,1194,588,0.2959,0.4927,0.0078,GOOD
TPL_0354,3,paid,retention,accomplishment,evening,3526,627,166,0.1779,0.2660,0.0176,NEUTRAL
TPL_0355,3,paid,retention,accomplishment,evening,2101,438,279,0.2086,0.6376,0.0134,GOOD
TPL_0356,3,paid,retention,empowerment,evening,3394,591,161,0.1741,0.2740,0.0083,NEUTRAL
TPL_0357,3,paid,retention,empowerment,evening,2092,168,51,0.0808,0.3087,0.0126,NEUTRAL
TPL_0358,3,paid,retention,empowerment,evening,1134,65,28,0.0580,0.4325,0.0217,NEUTRAL
TPL_0359,3,paid,retention,empowerment,evening,1843,36,7,0.0199,0.2158,0.0288,BAD
TPL_0360,3,paid,retention,empowerment,evening,4672,1515,700,0.3244,0.4621,0.0137,GOOD
TPL_0361,3,trial,activation,unpredictability,evening,828,125,66,0.1513,0.5292,0.0084,GOOD
TPL_0362,3,trial,activation,unpredictability,evening,4111,1225,616,0.2981,0.5034,0.0088,GOOD
TPL_0363,3,trial,activation,unpredictability,evening,3460,930,585,0.2690,0.6298,0.0106,GOOD
TPL_0364,3,trial,activation,unpredictability,evening,2843,280,121,0.0987,0.4323,0.0215,NEUTRAL
TPL_0365,3,trial,activation,unpredictability,evening,2845,280,138,0.0987,0.4938,0.0175,NEUTRAL
TPL_0366,3,trial,activation,accomplishment,evening,1388,21,2,0.0156,0.1024,0.0267,BAD
TPL_0367,3,trial,activation,accomplishment,evening,4018,1181,612,0.2939,0.5186,0.0130,GOOD
TPL_0368,3,trial,activation,accomplishment,evening,1769,342,185,0.1933,0.5427,0.0113,GOOD
TPL_0369,3,trial,activation,accomplishment,evening,988,53,17,0.0545,0.3304,0.0086,NEUTRAL
TPL_0370,3,trial,activation,accomplishment,evening,4920,1644,938,0.3343,0.5707,0.0061,GOOD
TPL_0371,3,trial,conversion_readiness,unpredictability,evening,3838,187,16,0.0489,0.0902,0.0166,BAD
TPL_0372,3,trial,conversion_readiness,unpredictability,evening,1503,272,153,0.1815,0.5647,0.0103,GOOD
TPL_0373,3,trial,conversion_readiness,unpredictability,evening,3362,582,141,0.1732,0.2439,0.0179,NEUTRAL
TPL_0374,3,trial,conversion_readiness,unpredictability,evening,3234,548,195,0.1696,0.3572,0.0146,NEUTRAL
TPL_0375,3,trial,conversion_readiness,unpredictability,evening,1043,12,2,0.0123,0.2414,0.0205,BAD
TPL_0376,3,trial,conversion_readiness,accomplishment,evening,1438,23,6,0.0161,0.2741,0.0220,BAD
TPL_0377,3,trial,conversion_readiness,accomplishment,evening,1741,126,60,0.0724,0.4836,0.0159,NEUTRAL
TPL_0378,3,trial,conversion_readiness,accomplishment,evening,2725,181,29,0.0667,0.1621,0.0354,BAD
TPL_0379,3,trial,conversion_readiness,accomplishment,evening,4878,287,31,0.0588,0.1110,0.0246,BAD
TPL_0380,3,trial,conversion_readiness,accomplishment,evening,3936,196,25,0.0499,0.1281,0.0182,BAD
TPL_0381,3,trial,feature_discovery,unpredictability,evening,4906,1066,337,0.2173,0.3162,0.0119,NEUTRAL
TPL_0382,3,trial,feature_discovery,unpredictability,evening,1602,110,37,0.0691,0.3422,0.0134,NEUTRAL
TPL_0383,3,trial,feature_discovery,unpredictability,evening,3457,929,526,0.2689,0.5667,0.0117,GOOD
TPL_0384,3,trial,feature_discovery,unpredictability,evening,2678,253,80,0.0947,0.3192,0.0181,NEUTRAL
TPL_0385,3,trial,feature_discovery,unpredictability,evening,4208,1272,819,0.3025,0.6439,0.0027,GOOD
TPL_0386,3,trial,feature_discovery,accomplishment,evening,2320,199,99,0.0862,0.5014,0.0176,NEUTRAL
TPL_0387,3,trial,feature_discovery,accomplishment,evening,4256,845,170,0.1988,0.2017,0.0125,NEUTRAL
TPL_0388,3,trial,feature_discovery,accomplishment,evening,4694,267,23,0.0571,0.0867,0.0169,BAD
TPL_0389,3,trial,feature_discovery,accomplishment,evening,883,45,21,0.0520,0.4861,0.0083,NEUTRAL
TPL_0390,3,trial,feature_discovery,accomplishment,evening,1755,127,33,0.0727,0.2655,0.0093,NEUTRAL
TPL_0391,3,trial,habit_formation,unpredictability,evening,3800,705,251,0.1857,0.3566,0.0127,NEUTRAL
TPL_0392,3,trial,habit_formation,unpredictability,evening,3464,932,429,0.2692,0.4609,0.0030,GOOD
TPL_0393,3,trial,habit_formation,unpredictability,evening,2537,160,17,0.0631,0.1085,0.0316,BAD
TPL_0394,3,trial,habit_formation,unpredictability,evening,3250,552,187,0.1700,0.3389,0.0105,NEUTRAL
TPL_0395,3,trial,habit_formation,unpredictability,evening,2141,175,45,0.0819,0.2593,0.0117,NEUTRAL
TPL_0396,3,trial,habit_formation,accomplishment,evening,3614,652,253,0.1804,0.3890,0.0138,NEUTRAL
TPL_0397,3,trial,habit_formation,accomplishment,evening,878,134,78,0.1535,0.5844,0.0085,GOOD
TPL_0398,3,trial,habit_formation,accomplishment,evening,2543,232,74,0.0915,0.3232,0.0191,NEUTRAL
TPL_0399,3,trial,habit_formation,accomplishment,evening,4637,1491,828,0.3216,0.5558,0.0034,GOOD
TPL_0400,3,trial,habit_formation,accomplishment,evening,4243,1289,668,0.3040,0.5183,0.0039,GOOD
TPL_0401,4,churned,re_engagement,loss_avoidance,evening,923,10,1,0.0112,0.1017,0.0272,BAD
TPL_0402,4,churned,re_engagement,loss_avoidance,evening,2691,177,35,0.0660,0.1996,0.0303,BAD
TPL_0403,4,churned,re_engagement,loss_avoidance,evening,3509,622,213,0.1774,0.3430,0.0121,NEUTRAL
TPL_0404,4,churned,re_engagement,loss_avoidance,evening,2807,274,123,0.0978,0.4513,0.0128,NEUTRAL
TPL_0405,4,churned,re_engagement,loss_avoidance,evening,1502,100,34,0.0667,0.3488,0.0209,NEUTRAL
TPL_0406,4,churned,re_engagement,social_influence,evening,3897,734,185,0.1885,0.2523,0.0207,NEUTRAL
TPL_0407,4,churned,re_engagement,social_influence,evening,3464,923,593,0.2666,0.6431,0.0039,GOOD
TPL_0408,4,churned,re_engagement,social_influence,evening,3952,1137,568,0.2879,0.4996,0.0029,GOOD
TPL_0409,4,churned,re_engagement,social_influence,evening,3417,903,472,0.2645,0.5235,0.0088,GOOD
TPL_0410,4,churned,re_engagement,social_influence,evening,1209,72,27,0.0597,0.3791,0.0158,NEUTRAL
TPL_0411,4,inactive,activation,social_influence,evening,1431,255,112,0.1785,0.4397,0.0132,GOOD
TPL_0412,4,inactive,activation,social_influence,evening,2658,621,306,0.2337,0.4928,0.0139,GOOD
TPL_0413,4,inactive,activation,social_influence,evening,4226,1286,602,0.3043,0.4688,0.0072,GOOD
TPL_0414,4,inactive,activation,social_influence,evening,3467,936,549,0.2702,0.5873,0.0122,GOOD
TPL_0415,4,inactive,activation,social_influence,evening,4020,1186,721,0.2951,0.6083,0.0083,GOOD
TPL_0416,4,inactive,activation,unpredictability,evening,2844,280,102,0.0987,0.3670,0.0216,NEUTRAL
TPL_0417,4,inactive,activation,unpredictability,evening,4269,850,245,0.1991,0.2888,0.0131,NEUTRAL
TPL_0418,4,inactive,activation,unpredictability,evening,3372,266,50,0.0790,0.1903,0.0267,BAD
TPL_0419,4,inactive,activation,unpredictability,evening,4865,285,51,0.0587,0.1819,0.0286,BAD
TPL_0420,4,inactive,activation,unpredictability,evening,4553,253,42,0.0558,0.1690,0.0347,BAD
TPL_0421,4,paid,advocacy,empowerment,evening,1328,230,139,0.1738,0.6081,0.0065,GOOD
TPL_0422,4,paid,advocacy,empowerment,evening,2249,484,328,0.2153,0.6795,0.0093,GOOD
TPL_0423,4,paid,advocacy,empowerment,evening,1616,301,190,0.1868,0.6339,0.0034,GOOD
TPL_0424,4,paid,advocacy,empowerment,evening,4993,1692,1027,0.3389,0.6075,0.0108,GOOD
TPL_0425,4,paid,advocacy,empowerment,evening,3832,715,242,0.1866,0.3387,0.0211,NEUTRAL
TPL_0426,4,paid,advocacy,social_influence,evening,4320,1333,588,0.3086,0.4413,0.0107,GOOD
TPL_0427,4,paid,advocacy,social_influence,evening,1941,390,234,0.2014,0.6012,0.0099,GOOD
TPL_0428,4,paid,advocacy,social_influence,evening,1108,181,87,0.1639,0.4823,0.0123,GOOD
TPL_0429,4,paid,advocacy,social_influence,evening,3647,1014,592,0.2782,0.5839,0.0046,GOOD
TPL_0430,4,paid,advocacy,social_influence,evening,2238,480,323,0.2148,0.6750,0.0069,GOOD
TPL_0431,4,paid,deepening,empowerment,evening,4083,791,238,0.1938,0.3011,0.0227,NEUTRAL
TPL_0432,4,paid,deepening,empowerment,evening,4983,1686,763,0.3384,0.4526,0.0115,GOOD
TPL_0433,4,paid,deepening,empowerment,evening,3927,1142,669,0.2909,0.5865,0.0106,GOOD
TPL_0434,4,paid,deepening,empowerment,evening,4072,208,32,0.0512,0.1544,0.0193,BAD
TPL_0435,4,paid,deepening,empowerment,evening,2024,160,49,0.0791,0.3109,0.0187,NEUTRAL
TPL_0436,4,paid,deepening,social_influence,evening,1571,290,145,0.1847,0.5029,0.0137,GOOD
TPL_0437,4,paid,deepening,social_influence,evening,1269,18,5,0.0145,0.2906,0.0151,BAD
TPL_0438,4,paid,deepening,social_influence,evening,4766,275,33,0.0578,0.1205,0.0262,BAD
TPL_0439,4,paid,deepening,social_influence,evening,2307,56,6,0.0244,0.1249,0.0274,BAD
TPL_0440,4,paid,deepening,social_influence,evening,1929,148,49,0.0769,0.3370,0.0192,NEUTRAL
TPL_0441,4,paid,expansion,empowerment,evening,2852,691,398,0.2425,0.5771,0.0099,GOOD
TPL_0442,4,paid,expansion,empowerment,evening,3560,294,56,0.0826,0.1926,0.0368,BAD
TPL_0443,4,paid,expansion,empowerment,evening,1197,200,90,0.1679,0.4538,0.0094,GOOD
TPL_0444,4,paid,expansion,empowerment,evening,840,127,55,0.1518,0.4343,0.0127,GOOD
TPL_0445,4,paid,expansion,empowerment,evening,2888,287,99,0.0997,0.3469,0.0230,NEUTRAL
TPL_0446,4,paid,expansion,social_influence,evening,4465,1406,562,0.3151,0.4003,0.0030,GOOD
TPL_0447,4,paid,expansion,social_influence,evening,1594,28,9,0.0176,0.3358,0.0193,BAD
TPL_0448,4,paid,expansion,social_influence,evening,3509,954,458,0.2721,0.4802,0.0120,GOOD
TPL_0449,4,paid,expansion,social_influence,evening,1056,59,27,0.0561,0.4685,0.0188,NEUTRAL
TPL_0450,4,paid,expansion,social_influence,evening,3000,215,16,0.0719,0.0785,0.0284,BAD
TPL_0451,4,paid,retention,empowerment,evening,4205,829,316,0.1973,0.3813,0.0152,NEUTRAL
TPL_0452,4,paid,retention,empowerment,evening,1461,96,52,0.0657,0.5488,0.0132,NEUTRAL
TPL_0453,4,paid,retention,empowerment,evening,4646,263,36,0.0566,0.1371,0.0156,BAD
TPL_0454,4,paid,retention,empowerment,evening,2094,169,73,0.0808,0.4377,0.0192,NEUTRAL
TPL_0455,4,paid,retention,empowerment,evening,1263,215,124,0.1709,0.5787,0.0081,GOOD
TPL_0456,4,paid,retention,social_influence,evening,1230,17,4,0.0141,0.2862,0.0328,BAD
TPL_0457,4,paid,retention,social_influence,evening,4339,1342,717,0.3094,0.5346,0.0098,GOOD
TPL_0458,4,paid,retention,social_influence,evening,1961,41,10,0.0211,0.2479,0.0351,BAD
TPL_0459,4,paid,retention,social_influence,evening,3238,841,408,0.2599,0.4853,0.0047,GOOD
TPL_0460,4,paid,retention,social_influence,evening,1672,316,167,0.1893,0.5296,0.0057,GOOD
TPL_0461,4,trial,activation,social_influence,evening,2433,542,303,0.2230,0.5591,0.0024,GOOD
TPL_0462,4,trial,activation,social_influence,evening,3167,530,150,0.1676,0.2833,0.0140,NEUTRAL
TPL_0463,4,trial,activation,social_influence,evening,4460,1398,712,0.3137,0.5097,0.0109,GOOD
TPL_0464,4,trial,activation,social_influence,evening,2059,424,287,0.2063,0.6775,0.0089,GOOD
TPL_0465,4,trial,activation,social_influence,evening,2529,574,243,0.2273,0.4250,0.0060,GOOD
TPL_0466,4,trial,activation,accomplishment,evening,4644,1494,803,0.3219,0.5381,0.0080,GOOD
TPL_0467,4,trial,activation,accomplishment,evening,3588,644,234,0.1797,0.3645,0.0132,NEUTRAL
TPL_0468,4,trial,activation,accomplishment,evening,1035,166,78,0.1605,0.4757,0.0031,GOOD
TPL_0469,4,trial,activation,accomplishment,evening,2047,163,65,0.0797,0.4001,0.0151,NEUTRAL
TPL_0470,4,trial,activation,accomplishment,evening,4924,1072,240,0.2178,0.2245,0.0200,NEUTRAL
TPL_0471,4,trial,conversion_readiness,social_influence,evening,2887,201,15,0.0698,0.0774,0.0362,BAD
TPL_0472,4,trial,conversion_readiness,social_influence,evening,4156,814,286,0.1959,0.3519,0.0162,NEUTRAL
TPL_0473,4,trial,conversion_readiness,social_influence,evening,2754,265,144,0.0965,0.5461,0.0146,NEUTRAL
TPL_0474,4,trial,conversion_readiness,social_influence,evening,4165,216,22,0.0521,0.1029,0.0337,BAD
TPL_0475,4,trial,conversion_readiness,social_influence,evening,3048,500,166,0.1642,0.3338,0.0085,NEUTRAL
TPL_0476,4,trial,conversion_readiness,accomplishment,evening,2946,724,475,0.2460,0.6565,0.0031,GOOD
TPL_0477,4,trial,conversion_readiness,accomplishment,evening,4974,1090,396,0.2193,0.3641,0.0204,NEUTRAL
TPL_0478,4,trial,conversion_readiness,accomplishment,evening,2862,693,461,0.2422,0.6660,0.0128,GOOD
TPL_0479,4,trial,conversion_readiness,accomplishment,evening,2527,158,25,0.0629,0.1627,0.0179,BAD
TPL_0480,4,trial,conversion_readiness,accomplishment,evening,2965,479,173,0.1619,0.3620,0.0134,NEUTRAL
TPL_0481,4,trial,feature_discovery,social_influence,evening,3417,597,228,0.1748,0.3831,0.0154,NEUTRAL
TPL_0482,4,trial,feature_discovery,social_influence,evening,1925,385,156,0.2003,0.4068,0.0067,GOOD
TPL_0483,4,trial,feature_discovery,social_influence,evening,2932,471,150,0.1609,0.3188,0.0128,NEUTRAL
TPL_0484,4,trial,feature_discovery,social_influence,evening,824,41,14,0.0506,0.3657,0.0098,NEUTRAL
TPL_0485,4,trial,feature_discovery,social_influence,evening,3543,632,211,0.1784,0.3352,0.0205,NEUTRAL
TPL_0486,4,trial,feature_discovery,accomplishment,evening,4127,805,306,0.1951,0.3802,0.0112,NEUTRAL
TPL_0487,4,trial,feature_discovery,accomplishment,evening,1633,114,36,0.0698,0.3192,0.0140,NEUTRAL
TPL_0488,4,trial,feature_discovery,accomplishment,evening,3727,684,176,0.1836,0.2574,0.0098,NEUTRAL
TPL_0489,4,trial,feature_discovery,accomplishment,evening,1572,290,187,0.1845,0.6472,0.0087,GOOD
TPL_0490,4,trial,feature_discovery,accomplishment,evening,2200,467,303,0.2126,0.6506,0.0122,GOOD
TPL_0491,4,trial,habit_formation,social_influence,evening,944,147,69,0.1564,0.4712,0.0133,GOOD
TPL_0492,4,trial,habit_formation,social_influence,evening,2646,615,401,0.2326,0.6523,0.0046,GOOD
TPL_0493,4,trial,habit_formation,social_influence,evening,2743,264,140,0.0963,0.5333,0.0175,NEUTRAL
TPL_0494,4,trial,habit_formation,social_influence,evening,1936,40,5,0.0208,0.1375,0.0205,BAD
TPL_0495,4,trial,habit_formation,social_influence,evening,2492,155,11,0.0622,0.0750,0.0226,BAD
TPL_0496,4,trial,habit_formation,accomplishment,evening,1536,103,41,0.0675,0.4025,0.0112,NEUTRAL
TPL_0497,4,trial,habit_formation,accomplishment,evening,3507,286,25,0.0816,0.0883,0.0171,BAD
TPL_0498,4,trial,habit_formation,accomplishment,evening,1272,77,32,0.0612,0.4173,0.0195,NEUTRAL
TPL_0499,4,trial,habit_formation,accomplishment,evening,2482,153,12,0.0620,0.0790,0.0388,BAD
TPL_0500,4,trial,habit_formation,accomplishment,evening,4084,209,20,0.0513,0.0991,0.0239,BAD
TPL_0501,5,churned,re_engagement,loss_avoidance,evening,2455,219,101,0.0894,0.4627,0.0204,NEUTRAL
TPL_0502,5,churned,re_engagement,loss_avoidance,evening,3925,1126,482,0.2870,0.4284,0.0085,GOOD
TPL_0503,5,churned,re_engagement,loss_avoidance,evening,3829,1082,547,0.2827,0.5058,0.0102,GOOD
TPL_0504,5,churned,re_engagement,loss_avoidance,evening,2398,527,316,0.2200,0.5998,0.0133,GOOD
TPL_0505,5,churned,re_engagement,loss_avoidance,evening,4713,998,358,0.2118,0.3592,0.0140,NEUTRAL
TPL_0506,5,churned,re_engagement,epic_meaning,evening,2630,246,71,0.0936,0.2918,0.0160,NEUTRAL
TPL_0507,5,churned,re_engagement,epic_meaning,evening,3271,558,168,0.1706,0.3019,0.0101,NEUTRAL
TPL_0508,5,churned,re_engagement,epic_meaning,evening,2628,170,20,0.0648,0.1212,0.0185,BAD
TPL_0509,5,churned,re_engagement,epic_meaning,evening,1498,99,34,0.0666,0.3451,0.0113,NEUTRAL
TPL_0510,5,churned,re_engagement,epic_meaning,evening,2667,251,105,0.0945,0.4192,0.0084,NEUTRAL
TPL_0511,5,inactive,activation,unpredictability,evening,4394,890,233,0.2027,0.2624,0.0159,NEUTRAL
TPL_0512,5,inactive,activation,unpredictability,evening,1705,121,35,0.0716,0.2934,0.0089,NEUTRAL
TPL_0513,5,inactive,activation,unpredictability,evening,4947,1080,403,0.2185,0.3739,0.0193,NEUTRAL
TPL_0514,5,inactive,activation,unpredictability,evening,1199,71,32,0.0595,0.4643,0.0090,NEUTRAL
