template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
TPL_0263,5,paid,engagement,accomplishment,evening,4811,1589,659,0.3305,0.4151,0.0138,GOOD
TPL_0264,5,paid,engagement,accomplishment,evening,4861,1617,763,0.3327,0.4724,0.0121,GOOD
TPL_0265,5,paid,engagement,accomplishment,evening,1006,160,108,0.1593,0.6785,0.0092,GOOD
TPL_0266,5,paid,engagement,accomplishment,evening,1784,346,231,0.1943,0.6704,0.0134,GOOD
TPL_0267,5,paid,engagement,accomplishment,evening,1151,15,3,0.0133,0.2596,0.0301,BAD
TPL_0268,5,paid,engagement,accomplishment,evening,4096,1221,810,0.2983,0.6637,0.0118,GOOD
TPL_0269,5,paid,engagement,accomplishment,evening,2588,165,29,0.0641,0.1814,0.0327,BAD
TPL_0270,5,paid,engagement,accomplishment,evening,844,8,1,0.0104,0.1442,0.0204,BAD
TPL_0271,1,trial,engagement,accomplishment,evening,4072,787,212,0.1935,0.2705,0.0161,NEUTRAL
TPL_0272,1,trial,engagement,accomplishment,evening,2614,243,99,0.0932,0.4102,0.0228,NEUTRAL
TPL_0273,1,trial,engagement,accomplishment,evening,4307,862,196,0.2002,0.2274,0.0216,NEUTRAL
TPL_0274,1,trial,engagement,accomplishment,evening,4779,1021,291,0.2137,0.2856,0.0208,NEUTRAL
TPL_0275,1,trial,engagement,accomplishment,evening,1262,77,28,0.0610,0.3646,0.0128,NEUTRAL
TPL_0276,1,trial,engagement,accomplishment,evening,3804,184,15,0.0486,0.0849,0.0168,BAD
TPL_0277,1,trial,engagement,accomplishment,evening,4747,1010,382,0.2128,0.3784,0.0100,NEUTRAL
TPL_0278,1,trial,engagement,accomplishment,evening,3732,1047,618,0.2807,0.5908,0.0048,GOOD
TPL_0279,1,trial,engagement,accomplishment,evening,2331,201,59,0.0865,0.2954,0.0185,NEUTRAL
TPL_0280,1,trial,engagement,accomplishment,evening,944,50,16,0.0534,0.3312,0.0230,NEUTRAL
TPL_0281,1,trial,engagement,accomplishment,evening,3733,320,52,0.0859,0.1629,0.0321,BAD
TPL_0282,1,trial,engagement,accomplishment,evening,4203,829,201,0.1973,0.2432,0.0148,NEUTRAL
TPL_0283,1,trial,engagement,accomplishment,evening,2427,215,85,0.0887,0.3976,0.0155,NEUTRAL
TPL_0284,1,trial,engagement,accomplishment,evening,888,136,65,0.1540,0.4796,0.0038,GOOD
TPL_0285,1,trial,engagement,accomplishment,evening,4444,243,31,0.0547,0.1294,0.0164,BAD
TPL_0286,1,paid,engagement,accomplishment,evening,3148,803,344,0.2554,0.4290,0.0050,GOOD
TPL_0287,1,paid,engagement,accomplishment,evening,1846,36,5,0.0200,0.1457,0.0387,BAD
TPL_0288,1,paid,engagement,accomplishment,evening,1319,19,5,0.0150,0.2895,0.0332,BAD
TPL_0289,1,paid,engagement,accomplishment,evening,1332,231,157,0.1739,0.6817,0.0094,GOOD
TPL_0290,1,paid,engagement,accomplishment,evening,3286,859,367,0.2616,0.4274,0.0026,GOOD
TPL_0291,1,paid,engagement,accomplishment,evening,3625,303,21,0.0838,0.0711,0.0191,BAD
TPL_0292,1,paid,engagement,accomplishment,evening,1738,125,68,0.0724,0.5445,0.0207,NEUTRAL
TPL_0293,1,paid,engagement,accomplishment,evening,1885,374,204,0.1987,0.5462,0.0098,GOOD
TPL_0294,1,paid,engagement,accomplishment,evening,1627,113,29,0.0697,0.2572,0.0089,NEUTRAL
TPL_0295,1,paid,engagement,accomplishment,evening,4349,875,212,0.2014,0.2432,0.0155,NEUTRAL
TPL_0296,1,paid,engagement,accomplishment,evening,3909,1131,639,0.2896,0.5652,0.0052,GOOD
TPL_0297,1,paid,engagement,accomplishment,evening,1627,29,8,0.0179,0.3084,0.0397,BAD
TPL_0298,1,paid,engagement,accomplishment,evening,3573,980,401,0.2745,0.4098,0.0095,GOOD
TPL_0299,1,paid,engagement,accomplishment,evening,3361,890,449,0.2650,0.5046,0.0041,GOOD
TPL_0300,1,paid,engagement,accomplishment,evening,3280,253,23,0.0773,0.0933,0.0327,BAD
TPL_0301,4,churned,engagement,accomplishment,evening,4972,1651,985,0.3322,0.5972,0.0110,GOOD
TPL_0302,4,churned,engagement,accomplishment,evening,920,142,78,0.1553,0.5509,0.0049,GOOD
TPL_0303,4,churned,engagement,accomplishment,evening,3804,706,279,0.1858,0.3955,0.0216,NEUTRAL
TPL_0304,4,churned,engagement,accomplishment,evening,3735,320,17,0.0859,0.0542,0.0203,BAD
TPL_0305,4,churned,engagement,accomplishment,evening,3225,245,17,0.0762,0.0730,0.0240,BAD
TPL_0306,4,churned,engagement,accomplishment,evening,4575,1440,881,0.3148,0.6125,0.0053,GOOD
TPL_0307,4,churned,engagement,accomplishment,evening,1006,55,22,0.0549,0.4134,0.0160,NEUTRAL
TPL_0308,4,churned,engagement,accomplishment,evening,4727,271,40,0.0574,0.1488,0.0179,BAD
TPL_0309,4,churned,engagement,accomplishment,evening,963,11,3,0.0116,0.3364,0.0205,BAD
TPL_0310,4,churned,engagement,accomplishment,evening,3444,276,54,0.0804,0.1959,0.0356,BAD
TPL_0311,4,churned,engagement,accomplishment,evening,1000,54,24,0.0548,0.4465,0.0082,NEUTRAL
TPL_0312,4,churned,engagement,accomplishment,evening,3047,755,498,0.2481,0.6606,0.0131,GOOD
TPL_0313,4,churned,engagement,accomplishment,evening,1739,332,142,0.1910,0.4299,0.0071,GOOD
TPL_0314,4,churned,engagement,accomplishment,evening,3360,264,48,0.0788,0.1853,0.0387,BAD
TPL_0315,4,churned,engagement,accomplishment,evening,3850,188,18,0.0491,0.0978,0.0362,BAD
TPL_0316,4,inactive,engagement,accomplishment,evening,2271,193,63,0.0850,0.3275,0.0182,NEUTRAL
TPL_0317,4,inactive,engagement,accomplishment,evening,901,139,71,0.1546,0.5129,0.0075,GOOD
TPL_0318,4,inactive,engagement,accomplishment,evening,4994,299,27,0.0599,0.0914,0.0296,BAD
TPL_0319,4,inactive,engagement,accomplishment,evening,1173,15,2,0.0136,0.1502,0.0253,BAD
TPL_0320,4,inactive,engagement,accomplishment,evening,4977,1678,872,0.3373,0.5197,0.0079,GOOD
TPL_0321,4,inactive,engagement,accomplishment,evening,2830,682,445,0.2411,0.6533,0.0030,GOOD
TPL_0322,4,inactive,engagement,accomplishment,evening,4883,1626,887,0.3331,0.5457,0.0090,GOOD
TPL_0323,4,inactive,engagement,accomplishment,evening,3816,1088,647,0.2852,0.5953,0.0115,GOOD
TPL_0324,4,inactive,engagement,accomplishment,evening,2445,62,15,0.0257,0.2496,0.0226,BAD
TPL_0325,4,inactive,engagement,accomplishment,evening,3586,644,235,0.1796,0.3662,0.0215,NEUTRAL
TPL_0326,4,inactive,engagement,accomplishment,evening,2524,229,63,0.0911,0.2792,0.0141,NEUTRAL
TPL_0327,4,inactive,engagement,accomplishment,evening,4919,291,37,0.0592,0.1278,0.0254,BAD
TPL_0328,4,inactive,engagement,accomplishment,evening,3130,232,45,0.0744,0.1950,0.0182,BAD
TPL_0329,4,inactive,engagement,accomplishment,evening,3244,248,41,0.0766,0.1676,0.0295,BAD
TPL_0330,4,inactive,engagement,accomplishment,evening,4387,1363,773,0.3109,0.5675,0.0139,GOOD
TPL_0331,2,trial,engagement,accomplishment,evening,2634,246,108,0.0937,0.4419,0.0214,NEUTRAL
TPL_0332,2,trial,engagement,accomplishment,evening,4018,1178,515,0.2934,0.4380,0.0082,GOOD
TPL_0333,2,trial,engagement,accomplishment,evening,4745,273,44,0.0576,0.1634,0.0360,BAD
TPL_0334,2,trial,engagement,accomplishment,evening,4451,1391,902,0.3127,0.6487,0.0097,GOOD
TPL_0335,2,trial,engagement,accomplishment,evening,923,143,80,0.1555,0.5603,0.0118,GOOD
TPL_0336,2,trial,engagement,accomplishment,evening,4459,244,26,0.0549,0.1067,0.0295,BAD
TPL_0337,2,trial,engagement,accomplishment,evening,2907,709,356,0.2439,0.5030,0.0119,GOOD
TPL_0338,2,trial,engagement,accomplishment,evening,3835,187,36,0.0489,0.1969,0.0313,BAD
TPL_0339,2,trial,engagement,accomplishment,evening,1376,241,151,0.1757,0.6290,0.0084,GOOD
TPL_0340,2,trial,engagement,accomplishment,evening,3144,234,32,0.0747,0.1375,0.0154,BAD
TPL_0341,2,trial,engagement,accomplishment,evening,4181,1256,636,0.3006,0.5066,0.0057,GOOD
TPL_0342,2,trial,engagement,accomplishment,evening,4082,791,160,0.1938,0.2035,0.0185,NEUTRAL
TPL_0343,2,trial,engagement,accomplishment,evening,1619,301,142,0.1865,0.4727,0.0062,GOOD
TPL_0344,2,trial,engagement,accomplishment,evening,2757,185,31,0.0673,0.1685,0.0218,BAD
TPL_0345,2,trial,engagement,accomplishment,evening,4061,207,20,0.0511,0.0968,0.0285,BAD
TPL_0346,2,paid,engagement,accomplishment,evening,4158,814,265,0.1959,0.3261,0.0164,NEUTRAL
TPL_0347,2,paid,engagement,accomplishment,evening,3640,1009,662,0.2774,0.6565,0.0113,GOOD
TPL_0348,2,paid,engagement,accomplishment,evening,4327,1333,612,0.3082,0.4598,0.0121,GOOD
TPL_0349,2,paid,engagement,accomplishment,evening,3515,624,128,0.1776,0.2067,0.0203,NEUTRAL
TPL_0350,2,paid,engagement,accomplishment,evening,2011,410,221,0.2043,0.5396,0.0086,GOOD
TPL_0351,2,paid,engagement,accomplishment,evening,2094,169,83,0.0808,0.4937,0.0102,NEUTRAL
TPL_0352,2,paid,engagement,accomplishment,evening,1111,63,21,0.0574,0.3386,0.0174,NEUTRAL
TPL_0353,2,paid,engagement,accomplishment,evening,1640,114,44,0.0700,0.3899,0.0195,NEUTRAL
TPL_0354,2,paid,engagement,accomplishment,evening,2251,53,15,0.0238,0.2847,0.0329,BAD
TPL_0355,2,paid,engagement,accomplishment,evening,3035,220,25,0.0726,0.1169,0.0398,BAD
TPL_0356,2,paid,engagement,accomplishment,evening,4581,953,194,0.2080,0.2042,0.0131,NEUTRAL
TPL_0357,2,paid,engagement,accomplishment,evening,2471,555,266,0.2250,0.4794,0.0115,GOOD
TPL_0358,2,paid,engagement,accomplishment,evening,2785,188,9,0.0678,0.0522,0.0274,BAD
TPL_0359,2,paid,engagement,accomplishment,evening,1679,318,147,0.1895,0.4652,0.0104,GOOD
TPL_0360,2,paid,engagement,accomplishment,evening,1861,37,6,0.0201,0.1628,0.0150,BAD
TPL_0361,6,churned,engagement,accomplishment,evening,1820,135,39,0.0743,0.2941,0.0115,NEUTRAL
TPL_0362,6,churned,engagement,accomplishment,evening,4016,203,24,0.0506,0.1225,0.0248,BAD
TPL_0363,6,churned,engagement,accomplishment,evening,804,40,14,0.0501,0.3665,0.0222,NEUTRAL
TPL_0364,6,churned,engagement,accomplishment,evening,3906,1116,732,0.2860,0.6562,0.0092,GOOD
TPL_0365,6,churned,engagement,accomplishment,evening,4910,290,50,0.0591,0.1744,0.0355,BAD
TPL_0366,6,churned,engagement,accomplishment,evening,1764,339,217,0.1922,0.6413,0.0131,GOOD
TPL_0367,6,churned,engagement,accomplishment,evening,2117,439,232,0.2077,0.5294,0.0104,GOOD
TPL_0368,6,churned,engagement,accomplishment,evening,3002,489,122,0.1629,0.2497,0.0209,NEUTRAL
TPL_0369,6,churned,engagement,accomplishment,evening,1285,79,29,0.0616,0.3744,0.0109,NEUTRAL
TPL_0370,6,churned,engagement,accomplishment,evening,4584,954,339,0.2081,0.3563,0.0226,NEUTRAL
TPL_0371,6,churned,engagement,accomplishment,evening,3482,931,494,0.2674,0.5309,0.0139,GOOD
TPL_0372,6,churned,engagement,accomplishment,evening,901,139,74,0.1544,0.5373,0.0043,GOOD
TPL_0373,6,churned,engagement,accomplishment,evening,1164,68,18,0.0587,0.2779,0.0102,NEUTRAL
TPL_0374,6,churned,engagement,accomplishment,evening,1731,330,188,0.1908,0.5708,0.0135,GOOD
TPL_0375,6,churned,engagement,accomplishment,evening,3227,826,474,0.2562,0.5739,0.0119,GOOD
TPL_0376,6,inactive,engagement,accomplishment,evening,4422,899,281,0.2035,0.3130,0.0093,NEUTRAL
TPL_0377,6,inactive,engagement,accomplishment,evening,2677,628,410,0.2346,0.6535,0.0055,GOOD
TPL_0378,6,inactive,engagement,accomplishment,evening,2780,188,22,0.0677,0.1214,0.0189,BAD
TPL_0379,6,inactive,engagement,accomplishment,evening,3199,539,192,0.1685,0.3574,0.0203,NEUTRAL
TPL_0380,6,inactive,engagement,accomplishment,evening,4999,1099,429,0.2200,0.3907,0.0202,NEUTRAL
TPL_0381,6,inactive,engagement,accomplishment,evening,1212,204,112,0.1686,0.5522,0.0053,GOOD
TPL_0382,6,inactive,engagement,accomplishment,evening,841,42,17,0.0510,0.4099,0.0207,NEUTRAL
TPL_0383,6,inactive,engagement,accomplishment,evening,2376,525,312,0.2211,0.5953,0.0140,GOOD
TPL_0384,6,inactive,engagement,accomplishment,evening,4729,1547,810,0.3271,0.5240,0.0039,GOOD
TPL_0385,6,inactive,engagement,accomplishment,evening,3746,180,20,0.0481,0.1122,0.0319,BAD
TPL_0386,6,inactive,engagement,accomplishment,evening,1354,236,99,0.1750,0.4208,0.0102,GOOD
TPL_0387,6,inactive,engagement,accomplishment,evening,4169,1258,508,0.3019,0.4042,0.0046,GOOD
TPL_0388,6,inactive,engagement,accomplishment,evening,2889,201,25,0.0698,0.1273,0.0265,BAD
TPL_0389,6,inactive,engagement,accomplishment,evening,2087,434,212,0.2080,0.4900,0.0063,GOOD
TPL_0390,6,inactive,engagement,accomplishment,evening,2987,485,192,0.1625,0.3977,0.0092,NEUTRAL
TPL_0391,7,trial,engagement,accomplishment,evening,876,134,70,0.1534,0.5226,0.0060,GOOD
TPL_0392,7,trial,engagement,accomplishment,evening,2072,428,214,0.2068,0.5018,0.0050,GOOD
TPL_0393,7,trial,engagement,accomplishment,evening,3535,962,414,0.2722,0.4309,0.0027,GOOD
TPL_0394,7,trial,engagement,accomplishment,evening,3508,622,124,0.1774,0.2003,0.0106,NEUTRAL
TPL_0395,7,trial,engagement,accomplishment,evening,2117,47,13,0.0225,0.2965,0.0369,BAD
TPL_0396,7,trial,engagement,accomplishment,evening,1794,132,57,0.0737,0.4343,0.0227,NEUTRAL
TPL_0397,7,trial,engagement,accomplishment,evening,3361,582,141,0.1732,0.2439,0.0114,NEUTRAL
TPL_0398,7,trial,engagement,accomplishment,evening,4205,1270,726,0.3021,0.5718,0.0094,GOOD
TPL_0399,7,trial,engagement,accomplishment,evening,1168,194,111,0.1664,0.5754,0.0135,GOOD
TPL_0400,7,trial,engagement,accomplishment,evening,4749,1550,835,0.3264,0.5390,0.0045,GOOD
TPL_0401,7,trial,engagement,accomplishment,evening,1132,186,85,0.1648,0.4593,0.0117,GOOD
TPL_0402,7,trial,engagement,accomplishment,evening,905,47,25,0.0525,0.5354,0.0155,NEUTRAL
TPL_0403,7,trial,engagement,accomplishment,evening,1206,202,104,0.1681,0.5159,0.0054,GOOD
TPL_0404,7,trial,engagement,accomplishment,evening,3880,1115,448,0.2876,0.4027,0.0080,GOOD
TPL_0405,7,trial,engagement,accomplishment,evening,979,154,96,0.1580,0.6267,0.0134,GOOD
TPL_0406,7,paid,engagement,accomplishment,evening,2829,682,290,0.2413,0.4253,0.0089,GOOD
TPL_0407,7,paid,engagement,accomplishment,evening,905,47,21,0.0525,0.4480,0.0120,NEUTRAL
TPL_0408,7,paid,engagement,accomplishment,evening,4081,1214,681,0.2976,0.5615,0.0113,GOOD
TPL_0409,7,paid,engagement,accomplishment,evening,4280,227,27,0.0531,0.1212,0.0336,BAD
TPL_0410,7,paid,engagement,accomplishment,evening,2827,193,37,0.0686,0.1926,0.0346,BAD
TPL_0411,7,paid,engagement,accomplishment,evening,3809,185,23,0.0487,0.1274,0.0291,BAD
TPL_0412,7,paid,engagement,accomplishment,evening,4724,271,24,0.0574,0.0912,0.0212,BAD
TPL_0413,7,paid,engagement,accomplishment,evening,4165,216,17,0.0520,0.0813,0.0153,BAD
TPL_0414,7,paid,engagement,accomplishment,evening,3506,285,17,0.0816,0.0611,0.0213,BAD
TPL_0415,7,paid,engagement,accomplishment,evening,4752,1011,210,0.2129,0.2080,0.0147,NEUTRAL
TPL_0416,7,paid,engagement,accomplishment,evening,2324,56,8,0.0245,0.1579,0.0197,BAD
TPL_0417,7,paid,engagement,accomplishment,evening,4065,785,205,0.1933,0.2623,0.0188,NEUTRAL
TPL_0418,7,paid,engagement,accomplishment,evening,3629,304,42,0.0839,0.1413,0.0281,BAD
TPL_0419,7,paid,engagement,accomplishment,evening,3657,1018,516,0.2785,0.5077,0.0048,GOOD
TPL_0420,7,paid,engagement,accomplishment,evening,4907,1066,334,0.2174,0.3137,0.0107,NEUTRAL
TPL_0421,6,trial,engagement,accomplishment,evening,3011,749,427,0.2490,0.5711,0.0117,GOOD
TPL_0422,6,trial,engagement,accomplishment,evening,2471,221,74,0.0898,0.3387,0.0123,NEUTRAL
TPL_0423,6,trial,engagement,accomplishment,evening,3546,967,387,0.2729,0.4005,0.0134,GOOD
TPL_0424,6,trial,engagement,accomplishment,evening,2564,587,243,0.2290,0.4156,0.0120,GOOD
TPL_0425,6,trial,engagement,accomplishment,evening,2939,722,464,0.2457,0.6435,0.0032,GOOD
TPL_0426,6,trial,engagement,accomplishment,evening,2205,184,85,0.0835,0.4644,0.0122,NEUTRAL
TPL_0427,6,trial,engagement,accomplishment,evening,1887,38,5,0.0204,0.1422,0.0264,BAD
TPL_0428,6,trial,engagement,accomplishment,evening,3051,222,40,0.0729,0.1834,0.0249,BAD
TPL_0429,6,trial,engagement,accomplishment,evening,2902,464,131,0.1601,0.2835,0.0100,NEUTRAL
TPL_0430,6,trial,engagement,accomplishment,evening,2054,423,187,0.2061,0.4423,0.0030,GOOD
TPL_0431,6,trial,engagement,accomplishment,evening,4656,1501,770,0.3226,0.5135,0.0135,GOOD
TPL_0432,6,trial,engagement,accomplishment,evening,3139,523,179,0.1668,0.3430,0.0166,NEUTRAL
TPL_0433,6,trial,engagement,accomplishment,evening,4933,292,42,0.0594,0.1440,0.0295,BAD
TPL_0434,6,trial,engagement,accomplishment,evening,3896,192,18,0.0495,0.0983,0.0326,BAD
TPL_0435,6,trial,engagement,accomplishment,evening,3545,967,509,0.2729,0.5264,0.0040,GOOD
TPL_0436,6,paid,engagement,accomplishment,evening,4383,1365,795,0.3115,0.5825,0.0114,GOOD
TPL_0437,6,paid,engagement,accomplishment,evening,3905,1132,670,0.2900,0.5924,0.0085,GOOD
TPL_0438,6,paid,engagement,accomplishment,evening,866,9,2,0.0106,0.2613,0.0186,BAD
TPL_0439,6,paid,engagement,accomplishment,evening,3704,316,60,0.0853,0.1909,0.0220,BAD
TPL_0440,6,paid,engagement,accomplishment,evening,4639,1498,701,0.3231,0.4682,0.0090,GOOD
TPL_0441,6,paid,engagement,accomplishment,evening,3008,216,14,0.0721,0.0675,0.0371,BAD
TPL_0442,6,paid,engagement,accomplishment,evening,1667,315,140,0.1891,0.4461,0.0036,GOOD
TPL_0443,6,paid,engagement,accomplishment,evening,4998,299,46,0.0600,0.1542,0.0356,BAD
TPL_0444,6,paid,engagement,accomplishment,evening,4488,247,44,0.0551,0.1809,0.0215,BAD
TPL_0445,6,paid,engagement,accomplishment,evening,4922,1652,801,0.3358,0.4851,0.0091,GOOD
TPL_0446,6,paid,engagement,accomplishment,evening,1561,287,178,0.1843,0.6226,0.0066,GOOD
TPL_0447,6,paid,engagement,accomplishment,evening,3985,761,182,0.1910,0.2404,0.0130,NEUTRAL
TPL_0448,6,paid,engagement,accomplishment,evening,1832,36,4,0.0198,0.1215,0.0248,BAD
TPL_0449,6,paid,engagement,accomplishment,evening,3871,1116,614,0.2885,0.5505,0.0117,GOOD
TPL_0450,6,paid,engagement,accomplishment,evening,1205,16,4,0.0139,0.2761,0.0195,BAD
TPL_0451,7,churned,engagement,accomplishment,evening,3601,648,133,0.1800,0.2053,0.0127,NEUTRAL
TPL_0452,7,churned,engagement,accomplishment,evening,4823,281,40,0.0583,0.1457,0.0301,BAD
TPL_0453,7,churned,engagement,accomplishment,evening,3865,190,34,0.0492,0.1797,0.0166,BAD
TPL_0454,7,churned,engagement,accomplishment,evening,2227,473,302,0.2124,0.6394,0.0087,GOOD
TPL_0455,7,churned,engagement,accomplishment,evening,957,150,99,0.1569,0.6646,0.0078,GOOD
TPL_0456,7,churned,engagement,accomplishment,evening,1029,57,26,0.0555,0.4591,0.0195,NEUTRAL
TPL_0457,7,churned,engagement,accomplishment,evening,2293,493,331,0.2153,0.6731,0.0091,GOOD
TPL_0458,7,churned,engagement,accomplishment,evening,1474,24,7,0.0164,0.2955,0.0286,BAD
TPL_0459,7,churned,engagement,accomplishment,evening,4502,248,29,0.0553,0.1177,0.0328,BAD
TPL_0460,7,churned,engagement,accomplishment,evening,800,120,54,0.1500,0.4551,0.0064,GOOD
TPL_0461,7,churned,engagement,accomplishment,evening,1784,344,141,0.1930,0.4104,0.0066,GOOD
TPL_0462,7,churned,engagement,accomplishment,evening,4722,1001,288,0.2121,0.2881,0.0091,NEUTRAL
TPL_0463,7,churned,engagement,accomplishment,evening,1421,251,115,0.1772,0.4613,0.0123,GOOD
TPL_0464,7,churned,engagement,accomplishment,evening,1659,116,40,0.0705,0.3508,0.0219,NEUTRAL
TPL_0465,7,churned,engagement,accomplishment,evening,2659,173,8,0.0654,0.0501,0.0303,BAD
TPL_0466,7,inactive,engagement,accomplishment,evening,3074,775,394,0.2523,0.5089,0.0135,GOOD
TPL_0467,7,inactive,engagement,accomplishment,evening,4336,232,44,0.0537,0.1910,0.0160,BAD
TPL_0468,7,inactive,engagement,accomplishment,evening,2527,575,382,0.2277,0.6649,0.0106,GOOD
TPL_0469,7,inactive,engagement,accomplishment,evening,3024,756,458,0.2501,0.6061,0.0104,GOOD
TPL_0470,7,inactive,engagement,accomplishment,evening,2887,704,289,0.2439,0.4115,0.0140,GOOD
TPL_0471,7,inactive,engagement,accomplishment,evening,3877,728,185,0.1879,0.2542,0.0142,NEUTRAL
TPL_0472,7,inactive,engagement,accomplishment,evening,2608,603,307,0.2314,0.5097,0.0118,GOOD
TPL_0473,7,inactive,engagement,accomplishment,evening,3411,912,502,0.2675,0.5509,0.0088,GOOD
TPL_0474,7,inactive,engagement,accomplishment,evening,1071,13,2,0.0126,0.2104,0.0173,BAD
TPL_0475,7,inactive,engagement,accomplishment,evening,1394,21,7,0.0157,0.3463,0.0381,BAD
TPL_0476,7,inactive,engagement,accomplishment,evening,3099,513,119,0.1657,0.2339,0.0178,NEUTRAL
TPL_0477,7,inactive,engagement,accomplishment,evening,2947,475,152,0.1614,0.3217,0.0212,NEUTRAL
TPL_0478,7,inactive,engagement,accomplishment,evening,1714,123,61,0.0718,0.4985,0.0230,NEUTRAL
TPL_0479,7,inactive,engagement,accomplishment,evening,1972,399,173,0.2027,0.4359,0.0110,GOOD
TPL_0480,7,inactive,engagement,accomplishment,evening,3208,541,191,0.1688,0.3537,0.0144,NEUTRAL
TPL_0481,8,churned,engagement,accomplishment,evening,3558,293,46,0.0825,0.1578,0.0156,BAD
TPL_0482,8,churned,engagement,accomplishment,evening,2166,178,45,0.0825,0.2564,0.0179,NEUTRAL
TPL_0483,8,churned,engagement,accomplishment,evening,1090,177,79,0.1627,0.4496,0.0122,GOOD
TPL_0484,8,churned,engagement,accomplishment,evening,2309,498,250,0.2160,0.5029,0.0045,GOOD
TPL_0485,8,churned,engagement,accomplishment,evening,4210,831,311,0.1974,0.3752,0.0088,NEUTRAL
TPL_0486,8,churned,engagement,accomplishment,evening,2132,444,276,0.2083,0.6224,0.0057,GOOD
TPL_0487,8,churned,engagement,accomplishment,evening,2233,52,10,0.0237,0.1932,0.0276,BAD
TPL_0488,8,churned,engagement,accomplishment,evening,4442,1373,551,0.3093,0.4019,0.0055,GOOD
TPL_0489,8,churned,engagement,accomplishment,evening,953,51,24,0.0536,0.4767,0.0098,NEUTRAL
TPL_0490,8,churned,engagement,accomplishment,evening,3032,496,140,0.1638,0.2830,0.0157,NEUTRAL
TPL_0491,8,churned,engagement,accomplishment,evening,1320,19,5,0.0150,0.2938,0.0199,BAD
TPL_0492,8,churned,engagement,accomplishment,evening,1998,42,11,0.0214,0.2638,0.0182,BAD
TPL_0493,8,churned,engagement,accomplishment,evening,1738,331,185,0.1910,0.5603,0.0114,GOOD
TPL_0494,8,churned,engagement,accomplishment,evening,3768,181,36,0.0483,0.1994,0.0243,BAD
TPL_0495,8,churned,engagement,accomplishment,evening,3799,184,20,0.0486,0.1130,0.0223,BAD
TPL_0496,8,inactive,engagement,accomplishment,evening,4605,961,225,0.2087,0.2342,0.0160,NEUTRAL
TPL_0497,8,inactive,engagement,accomplishment,evening,3457,931,494,0.2695,0.5306,0.0135,GOOD
TPL_0498,8,inactive,engagement,accomplishment,evening,1342,84,33,0.0629,0.4041,0.0199,NEUTRAL
TPL_0499,8,inactive,engagement,accomplishment,evening,3784,1075,435,0.2842,0.4047,0.0090,GOOD
TPL_0500,8,inactive,engagement,accomplishment,evening,2481,223,110,0.0900,0.4977,0.0124,NEUTRAL
TPL_0501,8,inactive,engagement,accomplishment,evening,4092,794,195,0.1941,0.2464,0.0194,NEUTRAL
TPL_0502,8,inactive,engagement,accomplishment,evening,3776,182,32,0.0483,0.1812,0.0273,BAD
TPL_0503,8,inactive,engagement,accomplishment,evening,1950,393,225,0.2018,0.5732,0.0055,GOOD
TPL_0504,8,inactive,engagement,accomplishment,evening,2685,254,134,0.0949,0.5297,0.0156,NEUTRAL
TPL_0505,8,inactive,engagement,accomplishment,evening,3689,673,160,0.1826,0.2391,0.0137,NEUTRAL
TPL_0506,8,inactive,engagement,accomplishment,evening,3737,321,59,0.0859,0.1845,0.0239,BAD
TPL_0507,8,inactive,engagement,accomplishment,evening,4686,1521,745,0.3248,0.4902,0.0072,GOOD
TPL_0508,8,inactive,engagement,accomplishment,evening,3369,584,137,0.1734,0.2356,0.0084,NEUTRAL
TPL_0509,8,inactive,engagement,accomplishment,evening,2511,569,342,0.2270,0.6027,0.0051,GOOD
TPL_0510,8,inactive,engagement,accomplishment,evening,4715,270,34,0.0573,0.1291,0.0383,BAD
TPL_0511,9,trial,engagement,accomplishment,evening,3982,200,28,0.0503,0.1418,0.0357,BAD
TPL_0512,9,trial,engagement,accomplishment,evening,3343,577,165,0.1727,0.2870,0.0147,NEUTRAL
TPL_0513,9,trial,engagement,accomplishment,evening,3773,697,193,0.1850,0.2776,0.0128,NEUTRAL
TPL_0514,9,trial,engagement,accomplishment,evening,2910,204,20,0.0702,0.1017,0.0230,BAD
TPL_0515,9,trial,engagement,accomplishment,evening,3452,606,228,0.1758,0.3767,0.0139,NEUTRAL
TPL_0516,9,trial,engagement,accomplishment,evening,2550,581,371,0.2281,0.6397,0.0071,GOOD
TPL_0517,9,trial,engagement,accomplishment,evening,3428,915,425,0.2672,0.4651,0.0032,GOOD
TPL_0518,9,trial,engagement,accomplishment,evening,1840,137,62,0.0748,0.4549,0.0191,NEUTRAL
TPL_0519,9,trial,engagement,accomplishment,evening,4738,1542,973,0.3256,0.6315,0.0041,GOOD
TPL_0520,9,trial,engagement,accomplishment,evening,2300,498,333,0.2169,0.6705,0.0080,GOOD
TPL_0521,9,trial,engagement,accomplishment,evening,828,125,79,0.1513,0.6323,0.0133,GOOD
TPL_0522,9,trial,engagement,accomplishment,evening,1364,86,46,0.0634,0.5362,0.0208,NEUTRAL
TPL_0523,9,trial,engagement,accomplishment,evening,1916,382,221,0.1998,0.5788,0.0080,GOOD
TPL_0524,9,trial,engagement,accomplishment,evening,4779,1021,249,0.2137,0.2444,0.0104,NEUTRAL
TPL_0525,9,trial,engagement,accomplishment,evening,3326,572,209,0.1722,0.3667,0.0186,NEUTRAL
