template_id,segment_id,lifecycle_stage,goal,theme,notification_window,total_sends,total_opens,total_engagements,ctr,engagement_rate,uninstall_rate,performance_status
T_242,Power Achievers,trial,conversion,accomplishment,evening,3028,709,292,0.2342,0.4132,0.0037,GOOD
T_243,Power Achievers,trial,conversion,accomplishment,evening,804,40,13,0.0501,0.3487,0.0165,NEUTRAL
T_244,Power Achievers,trial,conversion,accomplishment,evening,2828,641,322,0.2267,0.5036,0.0120,GOOD
T_245,Power Achievers,paid,retention,accomplishment,evening,3442,604,127,0.1755,0.2111,0.0174,NEUTRAL
T_246,Power Achievers,paid,retention,accomplishment,evening,2914,204,14,0.0703,0.0725,0.0205,BAD
T_247,Power Achievers,paid,retention,accomplishment,evening,4536,1327,815,0.2926,0.6142,0.0058,GOOD
T_248,Power Achievers,paid,retention,accomplishment,evening,2619,244,89,0.0933,0.3688,0.0123,NEUTRAL
T_249,Power Achievers,paid,retention,accomplishment,evening,3507,621,243,0.1774,0.3921,0.0194,NEUTRAL
T_250,Power Achievers,churned,reactivation,accomplishment,evening,2440,217,69,0.0891,0.3207,0.0162,NEUTRAL
T_251,Power Achievers,churned,reactivation,accomplishment,evening,2524,158,16,0.0628,0.1039,0.0378,BAD
T_252,Power Achievers,churned,reactivation,accomplishment,evening,3152,235,22,0.0748,0.0978,0.0199,BAD
T_253,Power Achievers,churned,reactivation,accomplishment,evening,3648,661,162,0.1814,0.2456,0.0139,NEUTRAL
T_254,Power Achievers,churned,reactivation,accomplishment,evening,2297,475,215,0.2072,0.4528,0.0075,GOOD
T_255,Power Achievers,inactive,re-engagement,accomplishment,evening,3625,655,210,0.1807,0.3210,0.0080,NEUTRAL
T_256,Power Achievers,inactive,re-engagement,accomplishment,evening,3024,710,298,0.2349,0.4199,0.0034,GOOD
T_257,Power Achievers,inactive,re-engagement,accomplishment,evening,2172,50,12,0.0231,0.2439,0.0261,BAD
T_258,Power Achievers,inactive,re-engagement,accomplishment,evening,978,153,75,0.1568,0.4928,0.0052,GOOD
T_259,Power Achievers,inactive,re-engagement,accomplishment,evening,3721,682,212,0.1835,0.3111,0.0174,NEUTRAL
